,load,alloc,reward,sigma,event_start_time,event_end_time,num_events,num_successes
1697587286.806794,0.4828864634037018,2.0,1.0,0.5,1697587286.806794,1697587297.1611948,5.0,5.0
1697587297.5034857,1.076261043548584,2.0,1.0,0.5,1697587297.5034857,1697587307.7240548,9.0,9.0
1697587308.0622768,0.8334945440292358,2.0,0.8888888955116272,0.5,1697587308.0622768,1697587318.8601882,9.0,8.0
1697587319.272127,4.52319860458374,2.0,1.0,0.5,1697587319.272127,1697587330.3262515,45.0,45.0
1697587331.05754,4.286897659301758,2.0,0.4126984179019928,0.5,1697587331.05754,1697587347.1530952,63.0,26.0
1697587347.6704712,3.5374655723571777,2.0,0.4615384638309479,0.5,1697587347.6704712,1697587366.0452082,65.0,30.0
1697587366.6869855,3.5906543731689453,2.0,0.4363636374473572,0.5,1697587366.6869855,1697587382.5615294,55.0,24.0
1697587382.8646586,3.8064467906951904,2.0,0.453125,0.5,1697587382.8646586,1697587400.729088,64.0,29.0
1697587401.1567101,3.429441213607788,2.0,0.3333333432674408,0.5,1697587401.1567101,1697587420.4018276,63.0,21.0
1697587421.0051253,3.7430243492126465,2.0,0.4126984179019928,0.5,1697587421.0051253,1697587438.9050884,63.0,26.0
1697587439.222942,2.5934035778045654,2.0,0.6756756901741028,0.5,1697587439.222942,1697587454.2610953,37.0,25.0
1697587454.9256752,2.1100950241088867,2.0,0.8846153616905212,0.5,1697587454.9256752,1697587468.6691322,26.0,23.0
1697587469.050908,2.11669921875,2.0,0.9166666865348816,0.5,1697587469.050908,1697587481.3341844,24.0,22.0
1697587481.5608385,3.345841884613037,2.0,1.0,0.5,1697587481.5608385,1697587493.2170973,34.0,34.0
1697587493.6966715,2.173845052719116,2.0,0.6785714030265808,0.5,1697587493.6966715,1697587508.4171312,28.0,19.0
1697587508.8681715,2.2244527339935303,2.0,1.0,0.5,1697587508.8681715,1697587521.9050863,28.0,28.0
1697587535.663291,1.883151650428772,3.0,0.9523809552192688,0.5,1697587535.663291,1697587547.3458343,21.0,20.0
1697587548.1490088,1.9554064273834229,3.0,1.0,0.5,1697587548.1490088,1697587560.4226718,24.0,24.0
1697587560.748237,1.2599914073944092,3.0,1.0,0.5,1697587560.748237,1697587572.6530805,13.0,13.0
1697587572.8495898,1.8166908025741577,3.0,1.0,0.5,1697587572.8495898,1697587584.409069,20.0,20.0
1697587584.7293425,1.681260347366333,3.0,1.0,0.5,1697587584.7293425,1697587596.6251802,19.0,19.0
1697587597.144607,1.1394319534301758,3.0,1.0,0.5,1697587597.144607,1697587610.309061,15.0,15.0
1697587610.9316971,1.4722543954849243,3.0,1.0,0.5,1697587610.9316971,1697587622.4786143,16.0,16.0
1697587622.6952558,1.3511099815368652,3.0,1.0,0.5,1697587622.6952558,1697587633.0571067,13.0,13.0
1697587633.464087,1.2147479057312012,3.0,1.0,0.5,1697587633.464087,1697587644.9891117,14.0,14.0
1697587645.2475502,1.4224380254745483,3.0,1.0,0.5,1697587645.2475502,1697587656.495844,16.0,16.0
1697587656.9531507,1.1383297443389893,3.0,1.0,0.5,1697587656.9531507,1697587669.2518713,12.0,12.0
1697587669.506184,1.3383935689926147,3.0,1.0,0.5,1697587669.506184,1697587680.7136497,15.0,15.0
1697587693.8504527,0.7570993900299072,2.0,1.0,0.5,1697587693.8504527,1697587704.4170973,8.0,8.0
1697587704.6956475,0.8517346978187561,2.0,1.0,0.5,1697587704.6956475,1697587715.2623181,9.0,9.0
1697587715.7652178,0.37931129336357117,2.0,1.0,0.5,1697587715.7652178,1697587726.3106458,4.0,4.0
1697587726.883421,0.6618835926055908,2.0,1.0,0.5,1697587726.883421,1697587737.4592986,7.0,7.0
1697587737.6812453,1.2301470041275024,2.0,1.0,0.5,1697587737.6812453,1697587748.2490876,12.0,12.0
1697587748.77232,0.6673818826675415,2.0,1.0,0.5,1697587748.77232,1697587759.2610672,6.0,6.0
1697587759.5884304,1.8359066247940063,2.0,1.0,0.5,1697587759.5884304,1697587769.9375408,19.0,19.0
1697587770.3798552,0.8637633919715881,2.0,1.0,0.5,1697587770.3798552,1697587781.9570994,10.0,10.0
1697587782.1950989,1.1284496784210205,2.0,1.0,0.5,1697587782.1950989,1697587792.829157,11.0,11.0
1697587793.059163,1.1703989505767822,2.0,1.0,0.5,1697587793.059163,1697587804.1664872,11.0,11.0
1697587804.9014928,1.5608936548233032,2.0,1.0,0.5,1697587804.9014928,1697587815.7926893,17.0,17.0
1697587816.2317228,2.1606569290161133,2.0,1.0,0.5,1697587816.2317228,1697587828.2651002,25.0,25.0
1697587828.6231055,2.27309513092041,2.0,0.7857142686843872,0.5,1697587828.6231055,1697587842.2608988,28.0,22.0
1697587856.6857553,1.0522621870040894,1.0,1.0,0.5,1697587856.6857553,1697587869.0400908,13.0,13.0
1697587869.200886,1.9855237007141113,1.0,1.0,0.5,1697587869.200886,1697587880.281086,20.0,20.0
1697587880.790175,1.820175051689148,1.0,1.0,0.5,1697587880.790175,1697587892.3275266,19.0,19.0
1697587892.5991743,2.088733673095703,1.0,1.0,0.5,1697587892.5991743,1697587904.5681484,24.0,24.0
1697587904.8941894,1.619002342224121,1.0,1.0,0.5,1697587904.8941894,1697587917.86514,21.0,21.0
1697587918.2809389,1.8565822839736938,1.0,1.0,0.5,1697587918.2809389,1697587930.1306696,21.0,21.0
1697587931.4388368,2.10016131401062,1.0,0.9230769276618958,0.5,1697587931.4388368,1697587944.2949924,26.0,24.0
1697587944.7229743,0.9468112587928772,1.0,1.0,0.5,1697587944.7229743,1697587957.3970945,11.0,11.0
1697587957.6547842,1.450482726097107,1.0,1.0,0.5,1697587957.6547842,1697587968.6855948,15.0,15.0
1697587969.6182652,2.1613199710845947,1.0,1.0,0.5,1697587969.6182652,1697587981.185271,24.0,24.0
1697587981.7477462,1.9300013780593872,1.0,0.9130434989929199,0.5,1697587981.7477462,1697587994.7011049,23.0,21.0
1697587995.0937219,1.5475674867630005,1.0,1.0,0.5,1697587995.0937219,1697588006.7248783,17.0,17.0
1697588007.021109,1.8816328048706055,1.0,1.0,0.5,1697588007.021109,1697588018.7130823,21.0,21.0
1697588018.9445078,2.09204363822937,1.0,0.9615384340286255,0.5,1697588018.9445078,1697588031.372547,26.0,25.0
1697588032.1949432,2.117579698562622,1.0,1.0,0.5,1697588032.1949432,1697588044.4731112,24.0,24.0
1697588045.0414705,1.7879424095153809,1.0,1.0,0.5,1697588045.0414705,1697588056.7868156,21.0,21.0
1697588057.1168907,1.3831843137741089,1.0,1.0,0.5,1697588057.1168907,1697588068.6844022,15.0,15.0
1697588069.163429,1.188431978225708,1.0,1.0,0.5,1697588069.163429,1697588081.7851024,14.0,14.0
1697588082.30204,1.5625203847885132,1.0,1.0,0.5,1697588082.30204,1697588093.1818984,17.0,17.0
1697588093.6026616,1.0542542934417725,1.0,1.0,0.5,1697588093.6026616,1697588104.9851146,12.0,12.0
1697588105.499999,1.4800983667373657,1.0,1.0,0.5,1697588105.499999,1697588116.985722,16.0,16.0
1697588117.3123558,1.095055341720581,1.0,1.0,0.5,1697588117.3123558,1697588130.0970972,13.0,13.0
1697588131.065564,1.0841410160064697,1.0,1.0,0.5,1697588131.065564,1697588143.0566235,13.0,13.0
1697588143.7069674,1.0726568698883057,1.0,1.0,0.5,1697588143.7069674,1697588154.8941422,12.0,12.0
1697588155.580116,1.6816682815551758,1.0,1.0,0.5,1697588155.580116,1697588167.4730678,19.0,19.0
1697588167.8922725,0.5033206939697266,1.0,1.0,0.5,1697588167.8922725,1697588179.813102,4.0,4.0
1697588180.2492447,0.9273087978363037,1.0,1.0,0.5,1697588180.2492447,1697588191.0331392,10.0,10.0
1697588191.237371,1.8184902667999268,1.0,1.0,0.5,1697588191.237371,1697588202.2355053,19.0,19.0
1697588202.674703,0.82929527759552,1.0,1.0,0.5,1697588202.674703,1697588214.7331343,10.0,10.0
1697588215.3201628,3.0919289588928223,1.0,1.0,0.5,1697588215.3201628,1697588225.9931116,30.0,30.0
1697588226.2006006,3.4778900146484375,1.0,0.44680851697921753,0.5,1697588226.2006006,1697588240.5771334,47.0,21.0
1697588240.880918,3.215379238128662,1.0,0.7804877758026123,0.5,1697588240.880918,1697588254.5651515,41.0,32.0
1697588255.351272,3.9493813514709473,1.0,0.5454545617103577,0.5,1697588255.351272,1697588270.0371168,55.0,30.0
1697588270.8133905,3.593778610229492,1.0,0.37254902720451355,0.5,1697588270.8133905,1697588285.5610995,51.0,19.0
1697588285.9078248,3.257265329360962,1.0,0.96875,0.5,1697588285.9078248,1697588297.2670465,32.0,31.0
1697588297.9369326,2.6956827640533447,1.0,0.7575757503509521,0.5,1697588297.9369326,1697588310.5496929,33.0,25.0
1697588310.8720524,2.9658708572387695,1.0,0.9117646813392639,0.5,1697588310.8720524,1697588323.3473086,34.0,31.0
1697588337.176006,3.414841651916504,2.0,0.644444465637207,0.5,1697588337.176006,1697588351.5251336,45.0,29.0
1697588352.1070178,3.8584792613983154,2.0,0.6181818246841431,0.5,1697588352.1070178,1697588366.6205075,55.0,34.0
1697588366.8177934,1.9370040893554688,2.0,0.9599999785423279,0.5,1697588366.8177934,1697588381.2731059,25.0,24.0
1697588381.8132863,2.6360909938812256,2.0,1.0,0.5,1697588381.8132863,1697588393.573123,30.0,30.0
1697588394.1982543,2.4851222038269043,2.0,0.78125,0.5,1697588394.1982543,1697588407.0748842,32.0,25.0
1697588407.3501952,3.053713083267212,2.0,0.9473684430122375,0.5,1697588407.3501952,1697588420.449003,38.0,36.0
1697588420.8406806,3.2769110202789307,2.0,0.8571428656578064,0.5,1697588420.8406806,1697588434.5731251,42.0,36.0
1697588435.6602597,2.467419385910034,2.0,0.9142857193946838,0.5,1697588435.6602597,1697588449.8451197,35.0,32.0
1697588450.2466648,3.0786397457122803,2.0,1.0,0.5,1697588450.2466648,1697588463.564235,37.0,37.0
1697588463.8563578,2.048158884048462,2.0,0.5862069129943848,0.5,1697588463.8563578,1697588478.0154161,29.0,17.0
1697588478.2889624,1.5287240743637085,2.0,1.0,0.5,1697588478.2889624,1697588491.3717685,18.0,18.0
1697588491.6772506,2.3940982818603516,2.0,1.0,0.5,1697588491.6772506,1697588503.7903712,27.0,27.0
1697588504.2583046,1.5069712400436401,2.0,1.0,0.5,1697588504.2583046,1697588516.8663754,17.0,17.0
1697588517.085716,2.4281210899353027,2.0,1.0,0.5,1697588517.085716,1697588529.029107,28.0,28.0
1697588529.3628056,2.264535903930664,2.0,1.0,0.5,1697588529.3628056,1697588541.2857788,25.0,25.0
1697588542.335864,2.4770777225494385,2.0,0.9375,0.5,1697588542.335864,1697588555.6580143,32.0,30.0
1697588556.4603584,2.034614324569702,2.0,0.8518518805503845,0.5,1697588556.4603584,1697588570.7136745,27.0,23.0
1697588571.0604498,1.6603963375091553,2.0,1.0,0.5,1697588571.0604498,1697588582.5035005,17.0,17.0
1697588582.9119544,1.7817158699035645,2.0,1.0,0.5,1697588582.9119544,1697588594.1370885,19.0,19.0
1697588595.219563,1.2156654596328735,2.0,1.0,0.5,1697588595.219563,1697588607.5584834,13.0,13.0
1697588607.8926792,1.2305448055267334,2.0,1.0,0.5,1697588607.8926792,1697588618.4571052,11.0,11.0
1697588618.8586144,1.2439414262771606,2.0,1.0,0.5,1697588618.8586144,1697588630.1131632,14.0,14.0
1697588630.7697675,1.307687759399414,2.0,1.0,0.5,1697588630.7697675,1697588643.0051045,16.0,16.0
1697588643.318274,1.6010233163833618,2.0,1.0,0.5,1697588643.318274,1697588654.561083,17.0,17.0
1697588654.9007607,1.4861713647842407,2.0,1.0,0.5,1697588654.9007607,1697588666.3395488,16.0,16.0
1697588666.7706735,1.997399091720581,2.0,1.0,0.5,1697588666.7706735,1697588678.2856483,22.0,22.0
1697588678.624327,1.5925512313842773,2.0,1.0,0.5,1697588678.624327,1697588691.1827922,19.0,19.0
1697588691.4286408,2.4619338512420654,2.0,0.9259259104728699,0.5,1697588691.4286408,1697588702.801814,27.0,25.0
1697588703.1764286,2.3525233268737793,2.0,1.0,0.5,1697588703.1764286,1697588716.3537683,29.0,29.0
1697588716.7363784,2.138326406478882,2.0,0.9230769276618958,0.5,1697588716.7363784,1697588729.3630753,26.0,24.0
1697588729.5588486,2.8305344581604004,2.0,1.0,0.5,1697588729.5588486,1697588741.2174244,30.0,30.0
1697588741.671959,2.53045654296875,2.0,0.6451612710952759,0.5,1697588741.671959,1697588754.7130837,31.0,20.0
1697588755.3166466,3.065920352935791,2.0,0.7105262875556946,0.5,1697588755.3166466,1697588768.037134,38.0,27.0
1697588768.5562763,1.7697774171829224,2.0,1.0,0.5,1697588768.5562763,1697588782.1173034,24.0,24.0
1697588782.3083928,1.8520838022232056,2.0,1.0,0.5,1697588782.3083928,1697588793.646973,20.0,20.0
1697588819.643587,2.577857255935669,3.0,0.9655172228813171,0.5,1697588819.643587,1697588831.2811596,29.0,28.0
1697588831.5096326,2.2922561168670654,3.0,1.0,0.5,1697588831.5096326,1697588844.1609235,25.0,25.0
1697588844.575948,2.752971887588501,3.0,1.0,0.5,1697588844.575948,1697588855.4732623,29.0,29.0
1697588855.736303,2.7470719814300537,3.0,1.0,0.5,1697588855.736303,1697588868.1131172,31.0,31.0
1697588868.83452,1.8600977659225464,3.0,1.0,0.5,1697588868.83452,1697588881.7370675,23.0,23.0
1697588882.3787384,3.1244044303894043,3.0,0.8888888955116272,0.5,1697588882.3787384,1697588894.8611176,36.0,32.0
1697588895.0606174,2.6903693675994873,3.0,0.9411764740943909,0.5,1697588895.0606174,1697588909.1850722,34.0,32.0
1697588909.6114175,3.4409546852111816,3.0,0.976190447807312,0.5,1697588909.6114175,1697588922.6891837,42.0,41.0
1697588923.9052546,3.2622947692871094,3.0,0.7872340679168701,0.5,1697588923.9052546,1697588938.9253566,47.0,37.0
1697588939.2870517,2.5275371074676514,3.0,0.6666666865348816,0.5,1697588939.2870517,1697588954.717092,36.0,24.0
1697588969.8093734,1.7314276695251465,2.0,1.0,0.5,1697588969.8093734,1697588981.9380922,20.0,20.0
1697588982.7229922,2.780745029449463,2.0,0.8571428656578064,0.5,1697588982.7229922,1697588995.6691635,35.0,30.0
1697588995.951481,2.4320502281188965,2.0,0.9333333373069763,0.5,1697588995.951481,1697589009.109104,30.0,28.0
1697589009.3752172,2.446753740310669,2.0,1.0,0.5,1697589009.3752172,1697589022.0450664,31.0,31.0
1697589022.6845858,2.45965313911438,2.0,0.7878788113594055,0.5,1697589022.6845858,1697589036.101112,33.0,26.0
1697589036.2937112,2.16616153717041,2.0,1.0,0.5,1697589036.2937112,1697589048.296509,24.0,24.0
1697589048.656652,2.5388331413269043,2.0,1.0,0.5,1697589048.656652,1697589060.4731042,28.0,28.0
1697589060.8499231,2.404010772705078,2.0,0.8666666746139526,0.5,1697589060.8499231,1697589073.3290691,30.0,26.0
1697589073.6404526,2.6357717514038086,2.0,1.0,0.5,1697589073.6404526,1697589085.7811096,30.0,30.0
1697589086.3375998,2.2103095054626465,2.0,0.9200000166893005,0.5,1697589086.3375998,1697589098.553083,25.0,23.0
1697589098.9324954,2.084566354751587,2.0,0.9259259104728699,0.5,1697589098.9324954,1697589112.8442624,27.0,25.0
1697589141.254547,4.969659805297852,4.0,0.39240506291389465,0.5,1697589141.254547,1697589158.157112,79.0,31.0
1697589158.4552345,4.578888893127441,4.0,0.5972222089767456,0.5,1697589158.4552345,1697589175.0531478,72.0,43.0
1697589177.3134198,4.7847723960876465,4.0,0.44999998807907104,0.5,1697589177.3134198,1697589194.8691134,80.0,36.0
1697589195.2764297,5.754826545715332,4.0,0.6382978558540344,0.5,1697589195.2764297,1697589212.6531475,94.0,60.0
1697589213.177573,5.097861289978027,4.0,0.33000001311302185,0.5,1697589213.177573,1697589233.3821237,100.0,33.0
1697589233.5630019,5.3924455642700195,4.0,0.349056601524353,0.5,1697589233.5630019,1697589253.9619098,106.0,37.0
1697589254.743452,4.931943416595459,4.0,0.5280898809432983,0.5,1697589254.743452,1697589273.194597,89.0,47.0
1697589311.2958393,4.136942386627197,8.0,0.9855072498321533,0.5,1697589311.2958393,1697589329.4251714,69.0,68.0
1697589329.936508,5.487452507019043,8.0,0.8095238208770752,0.5,1697589329.936508,1697589345.9730937,84.0,68.0
1697589346.4007573,4.007812976837158,8.0,0.890625,0.5,1697589346.4007573,1697589363.3676171,64.0,57.0
1697589363.5980709,4.109244346618652,8.0,0.9354838728904724,0.5,1697589363.5980709,1697589379.6594174,62.0,58.0
1697589380.4189913,5.485713958740234,8.0,0.761904776096344,0.5,1697589380.4189913,1697589396.6429508,84.0,64.0
1697589398.6102054,4.3304853439331055,8.0,0.6666666865348816,0.5,1697589398.6102054,1697589419.3930943,87.0,58.0
1697589419.8739908,4.939411163330078,8.0,0.7710843086242676,0.5,1697589419.8739908,1697589438.0947857,83.0,64.0
1697589454.859724,5.032645225524902,7.0,0.9594594836235046,0.5,1697589454.859724,1697589470.3585322,74.0,71.0
1697589470.7354407,4.467957019805908,7.0,0.746666669845581,0.5,1697589470.7354407,1697589488.193085,75.0,56.0
1697589488.6670175,4.530941963195801,7.0,0.9016393423080444,0.5,1697589488.6670175,1697589502.5714111,61.0,55.0
1697589503.1807783,3.865306854248047,7.0,0.8500000238418579,0.5,1697589503.1807783,1697589519.479614,60.0,51.0
1697589519.6480947,3.1253550052642822,7.0,0.97826087474823,0.5,1697589519.6480947,1697589535.326314,46.0,45.0
1697589535.6873996,5.072668552398682,7.0,0.8235294222831726,0.5,1697589535.6873996,1697589549.8811123,68.0,56.0
1697589550.2348068,4.363340854644775,7.0,0.9295774698257446,0.5,1697589550.2348068,1697589566.9651067,71.0,66.0
1697589567.2124894,4.283110618591309,7.0,0.9508196711540222,0.5,1697589567.2124894,1697589582.6218512,61.0,58.0
1697589582.9668772,5.085615158081055,7.0,1.0,0.5,1697589582.9668772,1697589597.3210902,70.0,70.0
1697589614.313005,5.2463154792785645,9.0,0.90625,0.5,1697589614.313005,1697589627.4650922,64.0,58.0
1697589628.0025895,4.3925957679748535,9.0,0.89552241563797,0.5,1697589628.0025895,1697589644.8491201,67.0,60.0
1697589645.3270519,5.618899822235107,9.0,0.6931818127632141,0.5,1697589645.3270519,1697589661.8783348,88.0,61.0
1697589663.2035136,4.917792320251465,9.0,0.52173912525177,0.5,1697589663.2035136,1697589682.521124,92.0,48.0
1697589682.8693879,5.519949436187744,9.0,0.39603960514068604,0.5,1697589682.8693879,1697589702.7971072,101.0,40.0
1697589703.1137874,4.039971351623535,9.0,0.6071428656578064,0.5,1697589703.1137874,1697589724.4010658,84.0,51.0
1697589724.8130114,5.759822845458984,9.0,0.938144326210022,0.5,1697589724.8130114,1697589742.8691227,97.0,91.0
1697589743.6387694,4.833477020263672,9.0,0.7875000238418579,0.5,1697589743.6387694,1697589761.845125,80.0,63.0
1697589778.4439218,6.138968467712402,3.0,0.5,0.5,1697589778.4439218,1697589788.8691263,6.0,3.0
1697589799.6443498,7.1031293869018555,2.0,1.0,0.5,1697589799.6443498,1697589809.92151,68.0,68.0
1697589810.5101829,5.663412094116211,2.0,0.12903225421905518,0.5,1697589810.5101829,1697589827.461095,93.0,12.0
1697589827.9837844,6.088486194610596,2.0,0.07000000029802322,0.5,1697589827.9837844,1697589848.8428288,100.0,7.0
1697589849.1280336,5.344185829162598,2.0,0.07446808367967606,0.5,1697589849.1280336,1697589867.4657197,94.0,7.0
1697589867.7256522,5.1192946434021,2.0,0.30337077379226685,0.5,1697589867.7256522,1697589886.087557,89.0,27.0
1697589886.7918863,5.1854963302612305,2.0,0.16304348409175873,0.5,1697589886.7918863,1697589905.497906,92.0,15.0
1697589945.3798106,5.880134105682373,7.0,0.6483516693115234,0.5,1697589945.3798106,1697589961.025712,91.0,59.0
1697589961.5840325,5.652946472167969,7.0,0.6057692170143127,0.5,1697589961.5840325,1697589980.6891139,104.0,63.0
1697589981.2593603,5.239770412445068,7.0,0.5943396091461182,0.5,1697589981.2593603,1697590002.0617979,106.0,63.0
1697590002.3338573,6.276546478271484,7.0,0.6495726704597473,0.5,1697590002.3338573,1697590021.9306216,117.0,76.0
1697590022.5048187,7.518343925476074,7.0,0.4025973975658417,0.5,1697590022.5048187,1697590043.6530929,154.0,62.0
1697590043.933822,7.8326029777526855,7.0,0.24378108978271484,0.49875468015670776,1697590043.933822,1697590070.4894896,201.0,49.0
1697590103.7967463,6.4150004386901855,8.0,0.286432147026062,0.5,1697590103.7967463,1697590135.753097,199.0,57.0
1697590136.201785,6.352273941040039,8.0,0.34078213572502136,0.5,1697590136.201785,1697590165.482638,179.0,61.0
1697590165.7739587,6.559848785400391,8.0,0.4444444477558136,0.5,1697590165.7739587,1697590189.8598804,153.0,68.0
1697590190.7494602,7.293148040771484,8.0,0.3764705955982208,0.5,1697590190.7494602,1697590215.0188148,170.0,64.0
1697590270.7801583,6.440483570098877,4.0,0.12643678486347198,0.5,1697590270.7801583,1697590298.5731034,174.0,22.0
1697590299.414861,6.506448745727539,4.0,0.11731843650341034,0.5,1697590299.414861,1697590327.694497,179.0,21.0
1697590327.8752956,7.051485061645508,4.0,0.07777778059244156,0.5,1697590327.8752956,1697590353.9690905,180.0,14.0
1697590354.3611217,6.786552429199219,4.0,0.0628272220492363,0.5,1697590354.3611217,1697590383.389116,191.0,12.0
1697590415.7926955,6.209178924560547,5.0,0.14754098653793335,0.5,1697590415.7926955,1697590436.7294416,61.0,9.0
1697590437.1229959,6.5731329917907715,5.0,0.10526315867900848,0.5,1697590437.1229959,1697590453.0971134,57.0,6.0
1697590453.6167636,6.4928717613220215,5.0,0.12068965286016464,0.5,1697590453.6167636,1697590468.4022083,58.0,7.0
1697590468.909478,6.837345123291016,5.0,0.21739129722118378,0.5,1697590468.909478,1697590483.2425268,92.0,20.0
1697590483.6034582,7.6721014976501465,5.0,0.16042780876159668,0.5,1697590483.6034582,1697590508.8898811,187.0,30.0
1697590509.422306,8.956986427307129,5.0,0.05286343768239021,0.4693232476711273,1697590509.422306,1697590535.8820975,227.0,12.0
1697590600.116642,6.625987529754639,1.0,0.7727272510528564,0.5,1697590600.116642,1697590610.6811051,66.0,51.0
1697590611.3607671,8.11725902557373,1.0,0.0,0.5,1697590611.3607671,1697590625.8976939,69.0,0.0
1697590626.400921,7.278372287750244,1.0,0.05681818351149559,0.5,1697590626.400921,1697590642.4759436,88.0,5.0
1697590642.8064125,8.285717010498047,1.0,0.05882352963089943,0.5,1697590642.8064125,1697590660.7891653,85.0,5.0
1697590661.0035467,7.775503635406494,1.0,0.0595238097012043,0.5,1697590661.0035467,1697590677.4655027,84.0,5.0
1697590677.9002683,6.909205913543701,1.0,0.06818182021379471,0.5,1697590677.9002683,1697590695.413135,88.0,6.0
1697590695.8096147,7.1327009201049805,1.0,0.05376344174146652,0.5,1697590695.8096147,1697590712.3531373,93.0,5.0
1697590751.9076555,6.789055347442627,12.0,0.4868420958518982,0.5,1697590751.9076555,1697590775.033111,152.0,74.0
1697590775.2260563,6.383613586425781,12.0,0.5174825191497803,0.5,1697590775.2260563,1697590798.097114,143.0,74.0
1697590798.5927303,8.058122634887695,12.0,0.5240641832351685,0.5,1697590798.5927303,1697590822.791914,187.0,98.0
1697590822.9994338,6.792577266693115,12.0,0.3819095492362976,0.5,1697590822.9994338,1697590853.6210942,199.0,76.0
1697590915.8444912,9.021506309509277,1.0,0.050632912665605545,0.5,1697590915.8444912,1697590938.4571223,79.0,4.0
1697590938.9158726,10.59158706665039,1.0,0.04651162773370743,0.5,1697590938.9158726,1697590958.9317586,86.0,4.0
1697590959.5823085,10.030156135559082,1.0,0.06593406945466995,0.5,1697590959.5823085,1697590977.2290921,91.0,6.0
1697590977.9155653,10.771418571472168,1.0,0.06666667014360428,0.5,1697590977.9155653,1697590997.13309,90.0,6.0
1697590997.509237,9.69684886932373,1.0,0.07407407462596893,0.5,1697590997.509237,1697591014.9375799,81.0,6.0
1697591015.271944,9.145689010620117,1.0,0.0595238097012043,0.5,1697591015.271944,1697591031.3450904,84.0,5.0
1697591031.8288715,8.93848705291748,1.0,0.07865168899297714,0.5,1697591031.8288715,1697591047.1558504,89.0,7.0
1697591047.4564645,10.116710662841797,1.0,0.0731707289814949,0.5,1697591047.4564645,1697591067.6211216,82.0,6.0
