,load,alloc,reward,sigma,event_start_time,event_end_time,num_events,num_successes
1697588197.3747773,21.933815002441406,1.0,0.0602409653365612,0.5,1697588197.3747773,1697588213.8333821,83.0,5.0
1697588214.7729561,20.168603897094727,1.0,0.05747126415371895,0.5,1697588214.7729561,1697588233.9116142,87.0,5.0
1697588234.3558776,20.66162872314453,1.0,0.07228915393352509,0.5,1697588234.3558776,1697588251.4890864,83.0,6.0
1697588252.0156054,20.656612396240234,1.0,0.05681818351149559,0.5,1697588252.0156054,1697588264.9896598,88.0,5.0
1697588265.2997224,21.31529426574707,1.0,0.06410256773233414,0.5,1697588265.2997224,1697588281.3914542,78.0,5.0
1697588282.1435251,20.2454776763916,1.0,0.0595238097012043,0.5,1697588282.1435251,1697588299.7770934,84.0,5.0
1697588300.229326,19.69529151916504,1.0,0.07692307978868484,0.5,1697588300.229326,1697588319.1170895,78.0,6.0
1697588336.359151,20.365835189819336,3.0,0.05797101557254791,0.5,1697588336.359151,1697588351.7771297,138.0,8.0
1697588352.443895,20.099733352661133,3.0,0.0694444477558136,0.5,1697588352.443895,1697588376.026298,144.0,10.0
1697588376.503149,20.646955490112305,3.0,0.06666667014360428,0.5,1697588376.503149,1697588400.0417295,135.0,9.0
1697588401.1271536,18.936819076538086,3.0,0.06338027864694595,0.5,1697588401.1271536,1697588427.1610937,142.0,9.0
1697588427.9395828,19.831878662109375,3.0,0.06521739065647125,0.5,1697588427.9395828,1697588451.4371042,138.0,9.0
1697588452.2978032,22.216516494750977,3.0,0.06474819779396057,0.5,1697588452.2978032,1697588473.1831656,139.0,9.0
1697588498.49006,21.110937118530273,2.0,0.03333333507180214,0.5,1697588498.49006,1697588517.6744287,90.0,3.0
1697588518.751014,21.437211990356445,2.0,0.06060606241226196,0.5,1697588518.751014,1697588540.0690854,99.0,6.0
1697588540.4582975,20.074569702148438,2.0,0.07000000029802322,0.5,1697588540.4582975,1697588560.085119,100.0,7.0
1697588560.6850045,21.776506423950195,2.0,0.07070706784725189,0.5,1697588560.6850045,1697588580.3851333,99.0,7.0
1697588581.2018425,19.75990104675293,2.0,0.06060606241226196,0.5,1697588581.2018425,1697588598.9650896,99.0,6.0
1697588599.8555355,22.590089797973633,2.0,0.07070706784725189,0.5,1697588599.8555355,1697588619.6429732,99.0,7.0
1697588619.8833706,21.577037811279297,2.0,0.06060606241226196,0.5,1697588619.8833706,1697588640.3681095,99.0,6.0
1697588660.633754,21.673290252685547,1.0,0.0731707289814949,0.5,1697588660.633754,1697588678.905091,82.0,6.0
1697588679.1489708,20.138839721679688,1.0,0.07594936341047287,0.5,1697588679.1489708,1697588696.9255657,79.0,6.0
1697588697.4382746,22.718326568603516,1.0,0.07407407462596893,0.5,1697588697.4382746,1697588714.7370844,81.0,6.0
1697588715.1958935,19.425338745117188,1.0,0.06976744532585144,0.5,1697588715.1958935,1697588732.6473265,86.0,6.0
1697588733.0073118,22.239730834960938,1.0,0.06172839552164078,0.5,1697588733.0073118,1697588750.3186731,81.0,5.0
1697588750.9315832,22.175168991088867,1.0,0.05882352963089943,0.5,1697588750.9315832,1697588769.105064,85.0,5.0
1697588769.6324275,20.16733169555664,1.0,0.0625,0.5,1697588769.6324275,1697588788.8218777,80.0,5.0
1697588789.4100807,22.980714797973633,1.0,0.0595238097012043,0.5,1697588789.4100807,1697588806.6854353,84.0,5.0
1697588807.0096834,21.359573364257812,1.0,0.07228915393352509,0.5,1697588807.0096834,1697588824.7534833,83.0,6.0
1697588825.0608807,20.191946029663086,1.0,0.0602409653365612,0.5,1697588825.0608807,1697588840.76021,83.0,5.0
1697588841.082006,20.486892700195312,1.0,0.06172839552164078,0.5,1697588841.082006,1697588852.1134496,81.0,5.0
1697588852.6926227,22.096715927124023,1.0,0.060975611209869385,0.5,1697588852.6926227,1697588869.6182144,82.0,5.0
1697588870.24345,19.316370010375977,1.0,0.060975611209869385,0.5,1697588870.24345,1697588887.8451004,82.0,5.0
1697588888.039065,21.611473083496094,1.0,0.06172839552164078,0.5,1697588888.039065,1697588905.020785,81.0,5.0
1697588905.4696138,21.854415893554688,1.0,0.0602409653365612,0.5,1697588905.4696138,1697588924.6419399,83.0,5.0
1697588925.01533,22.180932998657227,1.0,0.07407407462596893,0.5,1697588925.01533,1697588943.5898423,81.0,6.0
1697588943.9458308,21.783973693847656,1.0,0.060975611209869385,0.5,1697588943.9458308,1697588961.7570906,82.0,5.0
1697588981.7346144,22.486934661865234,4.0,0.06417112052440643,0.5,1697588981.7346144,1697588994.453111,187.0,12.0
1697588995.7679293,20.577608108520508,4.0,0.06010929122567177,0.5,1697588995.7679293,1697589021.281098,183.0,11.0
1697589021.6993906,19.66457176208496,4.0,0.06185567006468773,0.5,1697589021.6993906,1697589042.1930993,194.0,12.0
1697589042.7244067,22.559246063232422,4.0,0.06989247351884842,0.5,1697589042.7244067,1697589067.2819648,186.0,13.0
1697589068.006547,21.78748893737793,4.0,0.06382978707551956,0.5,1697589068.006547,1697589092.6996174,188.0,12.0
1697589093.1226811,20.2323055267334,4.0,0.05820105969905853,0.5,1697589093.1226811,1697589120.702337,189.0,11.0
1697589159.5843468,16.97951889038086,1.0,0.06329113990068436,0.5,1697589159.5843468,1697589169.773092,79.0,5.0
1697589170.6640928,20.669967651367188,1.0,0.0714285746216774,0.5,1697589170.6640928,1697589187.1130788,84.0,6.0
1697589187.812504,21.711423873901367,1.0,0.07058823853731155,0.5,1697589187.812504,1697589205.545104,85.0,6.0
1697589206.4819984,22.088787078857422,1.0,0.05882352963089943,0.5,1697589206.4819984,1697589224.6812775,85.0,5.0
1697589224.9383206,19.87610626220703,1.0,0.07228915393352509,0.5,1697589224.9383206,1697589244.1573765,83.0,6.0
1697589244.548668,21.26292610168457,1.0,0.058139536529779434,0.5,1697589244.548668,1697589263.9251168,86.0,5.0
1697589264.649709,22.42485809326172,1.0,0.060975611209869385,0.5,1697589264.649709,1697589283.2005517,82.0,5.0
1697589302.0662386,20.437007904052734,14.0,0.4198473393917084,0.43685203790664673,1697589302.0662386,1697589315.669012,262.0,110.0
1697589315.9885707,21.557382583618164,14.0,0.06818182021379471,0.2849014401435852,1697589315.9885707,1697589350.5011098,616.0,42.0
1697589352.1489656,21.181337356567383,14.0,0.06602254509925842,0.2837521731853485,1697589352.1489656,1697589389.7292175,621.0,41.0
1697589508.957542,20.59760093688965,2.0,0.03191489353775978,0.5,1697589508.957542,1697589531.8728316,94.0,3.0
1697589532.4032145,20.7669734954834,2.0,0.07000000029802322,0.5,1697589532.4032145,1697589550.7014995,100.0,7.0
1697589552.0562048,20.577272415161133,2.0,0.06060606241226196,0.5,1697589552.0562048,1697589571.9810996,99.0,6.0
1697589572.8385406,22.33428382873535,2.0,0.07000000029802322,0.5,1697589572.8385406,1697589590.5691297,100.0,7.0
1697589612.339827,21.968297958374023,1.0,0.06976744532585144,0.5,1697589612.339827,1697589627.4069939,86.0,6.0
1697589627.7515426,21.223052978515625,1.0,0.0602409653365612,0.5,1697589627.7515426,1697589645.185415,83.0,5.0
1697589645.4119034,22.477039337158203,1.0,0.0595238097012043,0.5,1697589645.4119034,1697589662.4070241,84.0,5.0
1697589662.7920709,20.781063079833984,1.0,0.06818182021379471,0.5,1697589662.7920709,1697589679.153121,88.0,6.0
1697589679.7300704,23.161684036254883,1.0,0.060975611209869385,0.5,1697589679.7300704,1697589697.777118,82.0,5.0
1697589698.104704,21.24795150756836,1.0,0.06818182021379471,0.5,1697589698.104704,1697589714.765133,88.0,6.0
1697589715.11042,20.62382698059082,1.0,0.0731707289814949,0.5,1697589715.11042,1697589732.6629333,82.0,6.0
1697589733.0018728,20.66637420654297,1.0,0.05747126415371895,0.5,1697589733.0018728,1697589748.8730648,87.0,5.0
1697589749.1296134,20.893814086914062,1.0,0.0595238097012043,0.5,1697589749.1296134,1697589765.8331218,84.0,5.0
1697589781.9670675,20.376914978027344,2.0,0.07920791953802109,0.5,1697589781.9670675,1697589797.4257371,101.0,8.0
1697589798.1488495,22.600645065307617,2.0,0.05999999865889549,0.5,1697589798.1488495,1697589816.8651297,100.0,6.0
1697589817.2776012,21.115524291992188,2.0,0.06060606241226196,0.5,1697589817.2776012,1697589837.6891239,99.0,6.0
1697589838.340297,22.645395278930664,2.0,0.05999999865889549,0.5,1697589838.340297,1697589856.7546368,100.0,6.0
1697589857.108817,20.00625991821289,2.0,0.07000000029802322,0.5,1697589857.108817,1697589875.1531699,100.0,7.0
1697589875.5215993,21.38945770263672,2.0,0.07070706784725189,0.5,1697589875.5215993,1697589892.7730882,99.0,7.0
1697589893.0967958,21.534072875976562,2.0,0.032967034727334976,0.5,1697589893.0967958,1697589912.5078943,91.0,3.0
1697589932.406508,20.987592697143555,1.0,0.07058823853731155,0.5,1697589932.406508,1697589950.035971,85.0,6.0
1697589950.3550894,20.737895965576172,1.0,0.0595238097012043,0.5,1697589950.3550894,1697589966.5573113,84.0,5.0
1697589967.05673,22.28058433532715,1.0,0.0625,0.5,1697589967.05673,1697589985.1442268,80.0,5.0
1697589985.3911245,21.265783309936523,1.0,0.0731707289814949,0.5,1697589985.3911245,1697590001.0971057,82.0,6.0
1697590001.5893307,21.64088249206543,1.0,0.060975611209869385,0.5,1697590001.5893307,1697590019.2411067,82.0,5.0
1697590019.4931326,21.144405364990234,1.0,0.060975611209869385,0.5,1697590019.4931326,1697590036.6134999,82.0,5.0
1697590037.0563345,23.052833557128906,1.0,0.0555555559694767,0.5,1697590037.0563345,1697590053.9306164,90.0,5.0
1697590054.3342319,22.93090057373047,1.0,0.0595238097012043,0.5,1697590054.3342319,1697590071.8651607,84.0,5.0
1697590072.5293736,20.06491470336914,1.0,0.06410256773233414,0.5,1697590072.5293736,1697590090.9695225,78.0,5.0
1697590091.2391233,19.9040584564209,1.0,0.06329113990068436,0.5,1697590091.2391233,1697590108.321067,79.0,5.0
1697590108.6457403,20.481807708740234,1.0,0.07058823853731155,0.5,1697590108.6457403,1697590124.9040701,85.0,6.0
1697590125.1909065,20.189687728881836,1.0,0.0625,0.5,1697590125.1909065,1697590143.517094,80.0,5.0
1697590143.8697443,23.602474212646484,1.0,0.06451612710952759,0.5,1697590143.8697443,1697590160.6052785,93.0,6.0
1697590161.2292454,21.94521141052246,1.0,0.06976744532585144,0.5,1697590161.2292454,1697590179.410889,86.0,6.0
1697590179.8214548,23.839550018310547,1.0,0.06666667014360428,0.5,1697590179.8214548,1697590197.8587081,90.0,6.0
1697590198.1662824,21.081806182861328,1.0,0.060975611209869385,0.5,1697590198.1662824,1697590215.1951842,82.0,5.0
1697590215.9954295,20.158214569091797,1.0,0.06172839552164078,0.5,1697590215.9954295,1697590232.2171037,81.0,5.0
1697590232.4847217,20.036954879760742,1.0,0.0602409653365612,0.5,1697590232.4847217,1697590249.6030915,83.0,5.0
1697590250.3634691,21.749248504638672,1.0,0.0731707289814949,0.5,1697590250.3634691,1697590268.938824,82.0,6.0
1697590269.18113,20.409439086914062,1.0,0.06976744532585144,0.5,1697590269.18113,1697590285.4971104,86.0,6.0
1697590285.7455792,22.55755615234375,1.0,0.0602409653365612,0.5,1697590285.7455792,1697590301.2171135,83.0,5.0
1697590302.2104843,22.29971694946289,1.0,0.04651162773370743,0.5,1697590302.2104843,1697590317.2330961,86.0,4.0
1697590317.7103384,22.784523010253906,1.0,0.08045977354049683,0.5,1697590317.7103384,1697590328.3754725,87.0,7.0
1697590328.808965,22.095386505126953,1.0,0.08045977354049683,0.5,1697590328.808965,1697590347.2291,87.0,7.0
1697590347.9392622,22.183372497558594,1.0,0.07058823853731155,0.5,1697590347.9392622,1697590363.987318,85.0,6.0
1697590364.4836354,21.40797233581543,1.0,0.0595238097012043,0.5,1697590364.4836354,1697590380.9261081,84.0,5.0
1697590381.9504144,20.907167434692383,1.0,0.06976744532585144,0.5,1697590381.9504144,1697590399.0258985,86.0,6.0
1697590418.3949227,22.051393508911133,12.0,0.020408162847161293,0.5,1697590418.3949227,1697590429.0518458,49.0,1.0
1697590429.6663535,21.962453842163086,12.0,0.5900382995605469,0.43768811225891113,1697590429.6663535,1697590442.1877224,261.0,154.0
1697590442.601298,20.339082717895508,12.0,0.057915057986974716,0.3106848895549774,1697590442.601298,1697590476.82113,518.0,30.0
1697590477.9430752,21.309785842895508,12.0,0.05343511328101158,0.3089010417461395,1697590477.9430752,1697590530.5010872,524.0,28.0
1697590600.773615,20.339754104614258,1.0,0.07228915393352509,0.5,1697590600.773615,1697590610.8523993,83.0,6.0
1697590611.8782814,21.902069091796875,1.0,0.060975611209869385,0.5,1697590611.8782814,1697590628.0411384,82.0,5.0
1697590628.2285266,21.357128143310547,1.0,0.07058823853731155,0.5,1697590628.2285266,1697590644.9442575,85.0,6.0
1697590646.261757,24.141626358032227,1.0,0.07228915393352509,0.5,1697590646.261757,1697590663.7833607,83.0,6.0
1697590664.052976,20.675256729125977,1.0,0.0714285746216774,0.5,1697590664.052976,1697590680.594488,84.0,6.0
1697590680.9655871,21.43781089782715,1.0,0.05681818351149559,0.5,1697590680.9655871,1697590697.5251143,88.0,5.0
1697590697.8795009,21.23508071899414,1.0,0.06818182021379471,0.5,1697590697.8795009,1697590713.2785482,88.0,6.0
1697590732.7018335,23.013452529907227,3.0,0.023622047156095505,0.5,1697590732.7018335,1697590748.6055746,127.0,3.0
1697590748.9285302,20.553653717041016,3.0,0.05797101557254791,0.5,1697590748.9285302,1697590770.4332232,138.0,8.0
1697590770.9724011,21.80327796936035,3.0,0.06521739065647125,0.5,1697590770.9724011,1697590791.0611231,138.0,9.0
1697590791.7036335,19.973587036132812,3.0,0.06382978707551956,0.5,1697590791.7036335,1697590817.4376183,141.0,9.0
1697590818.108917,22.876943588256836,3.0,0.06382978707551956,0.5,1697590818.108917,1697590841.75718,141.0,9.0
1697590842.0124252,22.478349685668945,3.0,0.0656934306025505,0.5,1697590842.0124252,1697590863.9891272,137.0,9.0
1697590864.5918367,23.723596572875977,3.0,0.06293706595897675,0.5,1697590864.5918367,1697590886.5530941,143.0,9.0
1697590908.6222773,22.045207977294922,2.0,0.08080808073282242,0.5,1697590908.6222773,1697590927.583314,99.0,8.0
1697590928.0868196,21.972721099853516,2.0,0.06060606241226196,0.5,1697590928.0868196,1697590945.4265025,99.0,6.0
1697590945.9277956,21.0484676361084,2.0,0.07070706784725189,0.5,1697590945.9277956,1697590965.5016673,99.0,7.0
1697590966.178139,22.04305648803711,2.0,0.06122449040412903,0.5,1697590966.178139,1697590981.557132,98.0,6.0
1697590982.0800996,21.4997615814209,2.0,0.06060606241226196,0.5,1697590982.0800996,1697591000.2198358,99.0,6.0
1697591000.960788,22.155624389648438,2.0,0.06122449040412903,0.5,1697591000.960788,1697591019.421111,98.0,6.0
1697591019.6577473,20.83815574645996,2.0,0.06122449040412903,0.5,1697591019.6577473,1697591039.7650921,98.0,6.0
1697591059.7137768,20.641613006591797,1.0,0.0731707289814949,0.5,1697591059.7137768,1697591077.057383,82.0,6.0
1697591077.518454,21.847471237182617,1.0,0.06410256773233414,0.5,1697591077.518454,1697591095.049087,78.0,5.0
1697591095.3469362,20.702899932861328,1.0,0.0602409653365612,0.5,1697591095.3469362,1697591111.673151,83.0,5.0
1697591112.0478668,21.785175323486328,1.0,0.0602409653365612,0.5,1697591112.0478668,1697591129.536824,83.0,5.0
1697591129.9224436,22.207778930664062,1.0,0.0714285746216774,0.5,1697591129.9224436,1697591146.4932141,84.0,6.0
1697591147.0155692,22.853103637695312,1.0,0.07407407462596893,0.5,1697591147.0155692,1697591164.0810847,81.0,6.0
1697591164.3545392,22.303617477416992,1.0,0.07500000298023224,0.5,1697591164.3545392,1697591179.7332108,80.0,6.0
1697591180.337825,22.227041244506836,1.0,0.06976744532585144,0.5,1697591180.337825,1697591197.614078,86.0,6.0
1697591198.0607648,19.49143409729004,1.0,0.06493506580591202,0.5,1697591198.0607648,1697591217.5052032,77.0,5.0
1697591218.2037086,21.909772872924805,1.0,0.0731707289814949,0.5,1697591218.2037086,1697591234.6347322,82.0,6.0
1697591234.9936845,20.99036979675293,1.0,0.06818182021379471,0.5,1697591234.9936845,1697591251.5250752,88.0,6.0
1697591252.2389407,21.277502059936523,1.0,0.06818182021379471,0.5,1697591252.2389407,1697591271.0851376,88.0,6.0
1697591271.4636443,20.999494552612305,1.0,0.05681818351149559,0.5,1697591271.4636443,1697591288.321193,88.0,5.0
1697591288.7569516,22.33325958251953,1.0,0.07058823853731155,0.5,1697591288.7569516,1697591307.294326,85.0,6.0
1697591307.5460372,22.512998580932617,1.0,0.058139536529779434,0.5,1697591307.5460372,1697591325.71332,86.0,5.0
1697591325.958341,20.10774040222168,1.0,0.0602409653365612,0.5,1697591325.958341,1697591344.757072,83.0,5.0
1697591344.9731941,21.271940231323242,1.0,0.0602409653365612,0.5,1697591344.9731941,1697591363.7773092,83.0,5.0
1697591378.6899989,21.645709991455078,6.0,0.0602409653365612,0.4481107294559479,1697591378.6899989,1697591390.8864112,249.0,15.0
1697591391.3474746,21.235260009765625,6.0,0.05415162444114685,0.42485928535461426,1697591391.3474746,1697591422.427856,277.0,15.0
1697591422.7429729,20.64358139038086,6.0,0.057915057986974716,0.43937477469444275,1697591422.7429729,1697591450.6451092,259.0,15.0
1697591451.3520494,22.40438461303711,6.0,0.05947955325245857,0.43113061785697937,1697591451.3520494,1697591485.4971526,269.0,16.0
1697591485.8151088,20.536203384399414,6.0,0.06617647409439087,0.42874646186828613,1697591485.8151088,1697591517.1256688,272.0,18.0
1697591548.8936148,24.705364227294922,2.0,0.032608695328235626,0.5,1697591548.8936148,1697591564.8010907,92.0,3.0
1697591565.2858458,22.288585662841797,2.0,0.07000000029802322,0.5,1697591565.2858458,1697591582.5143945,100.0,7.0
1697591582.9721467,20.583993911743164,2.0,0.06060606241226196,0.5,1697591582.9721467,1697591602.1618145,99.0,6.0
1697591602.4275482,20.433631896972656,2.0,0.05000000074505806,0.5,1697591602.4275482,1697591620.4370735,100.0,5.0
1697591620.7062697,22.580259323120117,2.0,0.06060606241226196,0.5,1697591620.7062697,1697591638.465144,99.0,6.0
1697591639.5753934,23.439180374145508,2.0,0.06060606241226196,0.5,1697591639.5753934,1697591658.4753714,99.0,6.0
1697591659.3679385,21.422645568847656,2.0,0.032967034727334976,0.5,1697591659.3679385,1697591679.06672,91.0,3.0
1697591698.1365516,23.33492660522461,1.0,0.0476190485060215,0.5,1697591698.1365516,1697591715.6210718,84.0,4.0
1697591716.2811868,21.366443634033203,1.0,0.058139536529779434,0.5,1697591716.2811868,1697591731.4451513,86.0,5.0
1697591731.733815,22.900175094604492,1.0,0.06896551698446274,0.5,1697591731.733815,1697591748.5022464,87.0,6.0
1697591748.888482,22.183685302734375,1.0,0.07228915393352509,0.5,1697591748.888482,1697591765.9731095,83.0,6.0
1697591766.4183826,21.659587860107422,1.0,0.07594936341047287,0.5,1697591766.4183826,1697591783.639394,79.0,6.0
1697591783.9641294,22.50140380859375,1.0,0.06976744532585144,0.5,1697591783.9641294,1697591801.251939,86.0,6.0
1697591801.7208123,23.566301345825195,1.0,0.0714285746216774,0.5,1697591801.7208123,1697591820.8158753,84.0,6.0
1697591821.1806993,22.167081832885742,1.0,0.06976744532585144,0.5,1697591821.1806993,1697591837.7818925,86.0,6.0
1697591855.906819,23.60968589782715,2.0,0.0625,0.5,1697591855.906819,1697591872.933729,96.0,6.0
1697591873.933523,22.975889205932617,2.0,0.06122449040412903,0.5,1697591873.933523,1697591891.9959354,98.0,6.0
1697591892.3971417,23.020551681518555,2.0,0.06060606241226196,0.5,1697591892.3971417,1697591908.2091,99.0,6.0
1697591908.467526,22.429914474487305,2.0,0.07999999821186066,0.5,1697591908.467526,1697591927.237103,100.0,8.0
1697591927.4605775,21.29632568359375,2.0,0.07000000029802322,0.5,1697591927.4605775,1697591947.651853,100.0,7.0
1697591947.9892554,22.003637313842773,2.0,0.06060606241226196,0.5,1697591947.9892554,1697591966.577092,99.0,6.0
1697591967.7952678,23.721057891845703,2.0,0.06122449040412903,0.5,1697591967.7952678,1697591986.0490918,98.0,6.0
1697592021.2220228,22.976762771606445,1.0,0.0,0.5,1697592021.2220228,1697592038.9790928,81.0,0.0
1697592039.749599,21.517528533935547,1.0,0.06060606241226196,0.5,1697592039.749599,1697592056.433671,99.0,6.0
1697592056.9204648,23.30234718322754,1.0,0.0602409653365612,0.5,1697592056.9204648,1697592075.631026,83.0,5.0
1697592075.9013565,22.69783592224121,1.0,0.06896551698446274,0.5,1697592075.9013565,1697592093.8325808,87.0,6.0
1697592094.5251658,24.159700393676758,1.0,0.06382978707551956,0.5,1697592094.5251658,1697592111.288619,94.0,6.0
1697592111.733312,22.08505630493164,1.0,0.05681818351149559,0.5,1697592111.733312,1697592128.5772805,88.0,5.0
1697592129.3163621,24.993877410888672,1.0,0.05494505539536476,0.5,1697592129.3163621,1697592148.7611246,91.0,5.0
1697592149.2867284,22.64019012451172,1.0,0.06896551698446274,0.5,1697592149.2867284,1697592164.790132,87.0,6.0
1697592165.1340396,22.990524291992188,1.0,0.06060606241226196,0.5,1697592165.1340396,1697592181.4451072,99.0,6.0
1697592181.9410732,26.407154083251953,1.0,0.06976744532585144,0.5,1697592181.9410732,1697592200.8753366,86.0,6.0
1697592201.5262372,21.735855102539062,1.0,0.06410256773233414,0.5,1697592201.5262372,1697592220.297066,78.0,5.0
1697592220.8833816,21.222545623779297,1.0,0.06172839552164078,0.5,1697592220.8833816,1697592240.0610993,81.0,5.0
1697592240.4189632,21.609512329101562,1.0,0.04938271641731262,0.5,1697592240.4189632,1697592260.826643,81.0,4.0
1697592261.380202,22.978803634643555,1.0,0.0602409653365612,0.5,1697592261.380202,1697592281.6597607,83.0,5.0
1697592282.2835982,23.690814971923828,1.0,0.06172839552164078,0.5,1697592282.2835982,1697592302.417984,81.0,5.0
1697592302.771918,22.211008071899414,1.0,0.06172839552164078,0.5,1697592302.771918,1697592323.6174371,81.0,5.0
1697592324.0745516,21.14240264892578,1.0,0.06172839552164078,0.5,1697592324.0745516,1697592339.2100127,81.0,5.0
1697592340.1526883,24.252683639526367,1.0,0.07228915393352509,0.5,1697592340.1526883,1697592360.6040332,83.0,6.0
1697592360.777742,21.35948371887207,1.0,0.06172839552164078,0.5,1697592360.777742,1697592377.0702713,81.0,5.0
1697592377.4665935,21.974327087402344,1.0,0.07228915393352509,0.5,1697592377.4665935,1697592395.1690693,83.0,6.0
1697592395.6931152,24.308942794799805,1.0,0.05882352963089943,0.5,1697592395.6931152,1697592412.312513,85.0,5.0
