,load,alloc,reward,sigma,event_start_time,event_end_time,num_events,num_successes
1697590435.1863387,13.889623641967773,3.0,0.04545454680919647,0.5,1697590435.1863387,1697590458.4411077,132.0,6.0
1697590458.9771674,11.795266151428223,3.0,0.062068965286016464,0.5,1697590458.9771674,1697590479.4090924,145.0,9.0
1697590479.8007557,11.745354652404785,3.0,0.06428571790456772,0.5,1697590479.8007557,1697590502.5331473,140.0,9.0
1697590503.0133216,11.32331657409668,3.0,0.06521739065647125,0.5,1697590503.0133216,1697590526.857925,138.0,9.0
1697590527.2946885,12.463994979858398,3.0,0.06382978707551956,0.5,1697590527.2946885,1697590550.0000887,141.0,9.0
1697590572.451139,12.878857612609863,12.0,0.04268292710185051,0.5,1697590572.451139,1697590587.0487068,164.0,7.0
1697590587.3737538,13.059269905090332,12.0,0.07758620381355286,0.46423834562301636,1697590587.3737538,1697590610.345942,232.0,18.0
1697590612.07992,13.371880531311035,12.0,0.18205128610134125,0.35805743932724,1697590612.07992,1697590641.769087,390.0,71.0
1697590642.3949504,15.146405220031738,12.0,0.05780346691608429,0.31038543581962585,1697590642.3949504,1697590686.6298702,519.0,30.0
1697590738.2745297,13.493172645568848,2.0,0.032967034727334976,0.5,1697590738.2745297,1697590763.9171267,91.0,3.0
1697590764.4967563,12.643478393554688,2.0,0.059405941516160965,0.5,1697590764.4967563,1697590780.6315563,101.0,6.0
1697590780.891592,12.324907302856445,2.0,0.03333333507180214,0.5,1697590780.891592,1697590800.2020822,90.0,3.0
1697590801.206339,14.823441505432129,2.0,0.06185567006468773,0.5,1697590801.206339,1697590820.6350255,97.0,6.0
1697590821.1561034,13.771377563476562,2.0,0.058252427726984024,0.5,1697590821.1561034,1697590840.6893709,103.0,6.0
1697590841.312304,12.632367134094238,2.0,0.0555555559694767,0.5,1697590841.312304,1697590856.5905178,108.0,6.0
1697590857.2052004,15.154995918273926,2.0,0.06666667014360428,0.5,1697590857.2052004,1697590875.0211074,120.0,8.0
1697590896.928439,12.722599029541016,1.0,0.0625,0.5,1697590896.928439,1697590911.9410946,80.0,5.0
1697590912.1417422,12.189652442932129,1.0,0.06410256773233414,0.5,1697590912.1417422,1697590929.2874315,78.0,5.0
1697590929.981936,13.349421501159668,1.0,0.0714285746216774,0.5,1697590929.981936,1697590947.136237,84.0,6.0
1697590947.4585145,14.618684768676758,1.0,0.0625,0.5,1697590947.4585145,1697590964.7651331,80.0,5.0
1697590965.4683774,14.158452033996582,1.0,0.0625,0.5,1697590965.4683774,1697590981.3599448,80.0,5.0
1697590981.615398,11.692439079284668,1.0,0.060975611209869385,0.5,1697590981.615398,1697590997.0954869,82.0,5.0
1697590997.438384,13.233169555664062,1.0,0.07407407462596893,0.5,1697590997.438384,1697591014.4411132,81.0,6.0
1697591014.642947,13.001058578491211,1.0,0.06410256773233414,0.5,1697591014.642947,1697591030.4878101,78.0,5.0
1697591045.403968,13.654291152954102,1.0,0.07692307978868484,0.5,1697591045.403968,1697591061.8090675,78.0,6.0
1697591062.3671436,13.258752822875977,1.0,0.06329113990068436,0.5,1697591062.3671436,1697591080.015862,79.0,5.0
1697591080.7617707,14.204066276550293,1.0,0.06329113990068436,0.5,1697591080.7617707,1697591096.4615002,79.0,5.0
1697591097.433904,12.545087814331055,1.0,0.0694444477558136,0.5,1697591097.433904,1697591113.854674,72.0,5.0
1697591114.2107008,9.727789878845215,1.0,0.0533333346247673,0.5,1697591114.2107008,1697591131.892004,75.0,4.0
1697591132.4877357,12.40804672241211,1.0,0.0625,0.5,1697591132.4877357,1697591148.445122,80.0,5.0
1697591148.6986072,10.473660469055176,1.0,0.060975611209869385,0.5,1697591148.6986072,1697591165.7890987,82.0,5.0
1697591166.1000285,10.910612106323242,1.0,0.0714285746216774,0.5,1697591166.1000285,1697591179.848111,84.0,6.0
1697591180.4418743,11.70344352722168,1.0,0.0625,0.5,1697591180.4418743,1697591197.1890814,80.0,5.0
1697591197.755062,13.118353843688965,1.0,0.07594936341047287,0.5,1697591197.755062,1697591213.077107,79.0,6.0
1697591213.3390622,11.674149513244629,1.0,0.06756756454706192,0.5,1697591213.3390622,1697591228.9290633,74.0,5.0
1697591229.2425365,15.100833892822266,1.0,0.054054055362939835,0.5,1697591229.2425365,1697591246.989901,74.0,4.0
1697591247.5765057,16.670557022094727,1.0,0.05797101557254791,0.5,1697591247.5765057,1697591264.0126693,69.0,4.0
1697591265.0900054,14.981863975524902,1.0,0.058139536529779434,0.5,1697591265.0900054,1697591281.97709,86.0,5.0
1697591282.461204,14.603717803955078,1.0,0.0625,0.5,1697591282.461204,1697591299.7170835,80.0,5.0
1697591300.268334,12.758281707763672,1.0,0.06410256773233414,0.5,1697591300.268334,1697591317.0417523,78.0,5.0
1697591317.467637,13.811140060424805,1.0,0.0602409653365612,0.5,1697591317.467637,1697591332.0211058,83.0,5.0
1697591332.6640532,15.109969139099121,1.0,0.07407407462596893,0.5,1697591332.6640532,1697591349.0770583,81.0,6.0
1697591385.6443744,13.567100524902344,6.0,0.5314285755157471,0.5,1697591385.6443744,1697591399.2065938,175.0,93.0
1697591400.6987443,12.088752746582031,6.0,0.05514705926179886,0.42874646186828613,1697591400.6987443,1697591424.3570998,272.0,15.0
1697591425.4558566,12.385644912719727,6.0,0.06405694037675858,0.42182454466819763,1697591425.4558566,1697591457.5090916,281.0,18.0
1697591457.88435,12.374588966369629,6.0,0.05797101557254791,0.42562827467918396,1697591457.88435,1697591487.4610898,276.0,16.0
1697591488.4363308,11.800074577331543,6.0,0.06451612710952759,0.4233337640762329,1697591488.4363308,1697591522.7581484,279.0,18.0
1697591556.615131,11.115267753601074,15.0,0.4137931168079376,0.5,1697591556.615131,1697591567.5010583,29.0,12.0
1697591567.7660096,10.993045806884766,15.0,0.32673266530036926,0.5,1697591567.7660096,1697591578.4091017,101.0,33.0
1697591579.12449,10.87968921661377,15.0,0.46107783913612366,0.5,1697591579.12449,1697591595.6690803,167.0,77.0
1697591596.6330543,11.100857734680176,15.0,0.4173228442668915,0.44367825984954834,1697591596.6330543,1697591620.5050828,254.0,106.0
1697591621.141953,10.46408462524414,15.0,0.33561643958091736,0.41380295157432556,1697591621.141953,1697591649.4291859,292.0,98.0
1697591650.6516976,11.70931339263916,15.0,0.18912529945373535,0.34380707144737244,1697591650.6516976,1697591687.4600031,423.0,80.0
1697591729.1795697,10.184930801391602,1.0,0.04938271641731262,0.5,1697591729.1795697,1697591747.0491066,81.0,4.0
1697591747.5039165,10.81242561340332,1.0,0.07058823853731155,0.5,1697591747.5039165,1697591762.6716511,85.0,6.0
1697591762.8685806,10.330018043518066,1.0,0.06976744532585144,0.5,1697591762.8685806,1697591779.3254728,86.0,6.0
1697591779.7140422,10.472790718078613,1.0,0.060975611209869385,0.5,1697591779.7140422,1697591795.755611,82.0,5.0
1697591796.078262,9.818670272827148,1.0,0.06818182021379471,0.5,1697591796.078262,1697591813.6977553,88.0,6.0
1697591814.9165256,12.324651718139648,1.0,0.07058823853731155,0.5,1697591814.9165256,1697591835.0387974,85.0,6.0
1697591835.1913247,10.58056640625,1.0,0.07058823853731155,0.5,1697591835.1913247,1697591850.3133883,85.0,6.0
1697591850.615068,11.490131378173828,1.0,0.0625,0.5,1697591850.615068,1697591861.929125,80.0,5.0
1697591862.4240766,10.052960395812988,1.0,0.0595238097012043,0.5,1697591862.4240766,1697591878.8371515,84.0,5.0
1697591879.5876439,12.128901481628418,1.0,0.06976744532585144,0.5,1697591879.5876439,1697591896.9841077,86.0,6.0
1697591897.4778523,10.918916702270508,1.0,0.0714285746216774,0.5,1697591897.4778523,1697591914.3293412,84.0,6.0
1697591914.5860004,10.344188690185547,1.0,0.07228915393352509,0.5,1697591914.5860004,1697591931.4070387,83.0,6.0
1697591931.7612448,10.7312593460083,1.0,0.05747126415371895,0.5,1697591931.7612448,1697591949.0937867,87.0,5.0
1697591949.3374784,11.953428268432617,1.0,0.06976744532585144,0.5,1697591949.3374784,1697591962.1371534,86.0,6.0
1697591962.6569884,12.457982063293457,1.0,0.0731707289814949,0.5,1697591962.6569884,1697591978.5504136,82.0,6.0
1697591978.88574,12.13309383392334,1.0,0.0602409653365612,0.5,1697591978.88574,1697591993.309101,83.0,5.0
1697591994.1753201,12.609997749328613,1.0,0.060975611209869385,0.5,1697591994.1753201,1697592011.701097,82.0,5.0
1697592012.0364647,12.385276794433594,1.0,0.0595238097012043,0.5,1697592012.0364647,1697592026.8928137,84.0,5.0
1697592027.480991,12.90550422668457,1.0,0.0731707289814949,0.5,1697592027.480991,1697592041.041097,82.0,6.0
1697592041.4515224,11.637235641479492,1.0,0.06976744532585144,0.5,1697592041.4515224,1697592058.0362165,86.0,6.0
1697592058.3047051,13.417248725891113,1.0,0.060975611209869385,0.5,1697592058.3047051,1697592074.850571,82.0,5.0
1697592075.3297982,10.812591552734375,1.0,0.05882352963089943,0.5,1697592075.3297982,1697592093.8267515,85.0,5.0
1697592094.374724,11.493501663208008,1.0,0.0625,0.5,1697592094.374724,1697592111.2538264,80.0,5.0
1697592111.692155,13.999285697937012,1.0,0.058139536529779434,0.5,1697592111.692155,1697592128.3358612,86.0,5.0
1697592128.654168,13.454500198364258,1.0,0.0595238097012043,0.5,1697592128.654168,1697592146.2690916,84.0,5.0
1697592146.5118263,11.640711784362793,1.0,0.0602409653365612,0.5,1697592146.5118263,1697592161.7170815,83.0,5.0
1697592176.2742624,12.168432235717773,2.0,0.06060606241226196,0.5,1697592176.2742624,1697592191.0666363,99.0,6.0
1697592191.4127433,10.776636123657227,2.0,0.06122449040412903,0.5,1697592191.4127433,1697592209.2290635,98.0,6.0
1697592210.259505,14.445436477661133,2.0,0.06122449040412903,0.5,1697592210.259505,1697592222.097154,98.0,6.0
1697592222.3068137,11.570759773254395,2.0,0.06060606241226196,0.5,1697592222.3068137,1697592238.6410906,99.0,6.0
1697592238.9966493,12.62358570098877,2.0,0.0714285746216774,0.5,1697592238.9966493,1697592256.7412112,98.0,7.0
1697592257.2861629,13.186625480651855,2.0,0.07070706784725189,0.5,1697592257.2861629,1697592276.8514411,99.0,7.0
1697592277.316533,12.25356674194336,2.0,0.06122449040412903,0.5,1697592277.316533,1697592297.229102,98.0,6.0
