,load,alloc,reward,sigma,event_start_time,event_end_time,num_events,num_successes
1697587818.690135,17.65749740600586,1.0,0.07500000298023224,0.5,1697587818.690135,1697587839.1347075,80.0,6.0
1697587839.4741817,16.868085861206055,1.0,0.0555555559694767,0.5,1697587839.4741817,1697587857.4370964,90.0,5.0
1697587858.1054113,12.208633422851562,1.0,0.0595238097012043,0.5,1697587858.1054113,1697587876.453083,84.0,5.0
1697587876.7686992,10.083131790161133,1.0,0.05882352963089943,0.5,1697587876.7686992,1697587894.5211198,85.0,5.0
1697587895.0677824,9.665731430053711,1.0,0.0602409653365612,0.5,1697587895.0677824,1697587912.966065,83.0,5.0
1697587913.2096884,10.822629928588867,1.0,0.06172839552164078,0.5,1697587913.2096884,1697587930.9502928,81.0,5.0
1697587931.2077847,9.854779243469238,1.0,0.06172839552164078,0.5,1697587931.2077847,1697587948.9656658,81.0,5.0
1697587949.1623888,9.893546104431152,1.0,0.06818182021379471,0.5,1697587949.1623888,1697587967.1539154,88.0,6.0
1697587967.457697,9.414559364318848,1.0,0.07058823853731155,0.5,1697587967.457697,1697587985.6210532,85.0,6.0
1697588024.019369,12.357413291931152,6.0,0.24848484992980957,0.5,1697588024.019369,1697588038.4236782,165.0,41.0
1697588038.8935854,11.009818077087402,6.0,0.062043797224760056,0.42717882990837097,1697588038.8935854,1697588067.1411011,274.0,17.0
1697588068.6745708,11.77739143371582,6.0,0.0662020891904831,0.41739192605018616,1697588068.6745708,1697588103.3172169,287.0,19.0
1697588104.15948,11.76762580871582,6.0,0.04814814776182175,0.4303314685821533,1697588104.15948,1697588141.5501995,270.0,13.0
1697588180.3423698,11.282913208007812,1.0,0.05999999865889549,0.5,1697588180.3423698,1697588199.3091025,100.0,6.0
1697588199.6547067,11.183453559875488,1.0,0.06741572916507721,0.5,1697588199.6547067,1697588220.4890578,89.0,6.0
1697588220.6860425,11.049432754516602,1.0,0.07407407462596893,0.5,1697588220.6860425,1697588241.773097,81.0,6.0
1697588242.333782,11.288867950439453,1.0,0.06976744532585144,0.5,1697588242.333782,1697588260.7590137,86.0,6.0
1697588261.4736972,10.188720703125,1.0,0.08045977354049683,0.5,1697588261.4736972,1697588281.0050998,87.0,7.0
1697588281.613143,11.7344970703125,1.0,0.0714285746216774,0.5,1697588281.613143,1697588299.509096,84.0,6.0
1697588300.1755443,11.219326972961426,1.0,0.0714285746216774,0.5,1697588300.1755443,1697588318.180189,84.0,6.0
1697588337.9183176,10.932406425476074,2.0,0.06306306272745132,0.5,1697588337.9183176,1697588355.8466673,111.0,7.0
1697588356.6093705,11.252677917480469,2.0,0.06862745434045792,0.5,1697588356.6093705,1697588378.2930982,102.0,7.0
1697588378.7285666,11.832512855529785,2.0,0.056603774428367615,0.5,1697588378.7285666,1697588398.5890992,106.0,6.0
1697588399.0409424,11.615266799926758,2.0,0.06034482643008232,0.5,1697588399.0409424,1697588417.637158,116.0,7.0
1697588418.040505,12.394683837890625,2.0,0.0625,0.5,1697588418.040505,1697588438.0490837,96.0,6.0
1697588438.7106063,11.928548812866211,2.0,0.06086956337094307,0.5,1697588438.7106063,1697588457.4890857,115.0,7.0
1697588458.1130035,11.697883605957031,2.0,0.800000011920929,0.5,1697588458.1130035,1697588469.055154,115.0,92.0
1697588489.6697347,12.399443626403809,1.0,0.054347824305295944,0.5,1697588489.6697347,1697588506.122086,92.0,5.0
1697588506.8057747,10.43712043762207,1.0,0.058139536529779434,0.5,1697588506.8057747,1697588525.489088,86.0,5.0
1697588526.195508,11.009745597839355,1.0,0.060975611209869385,0.5,1697588526.195508,1697588541.5455446,82.0,5.0
1697588542.1677144,10.49806022644043,1.0,0.06741572916507721,0.5,1697588542.1677144,1697588560.9330857,89.0,6.0
1697588561.361041,10.811477661132812,1.0,0.06382978707551956,0.5,1697588561.361041,1697588580.3223717,94.0,6.0
1697588580.897831,11.647266387939453,1.0,0.05999999865889549,0.5,1697588580.897831,1697588599.3570986,100.0,6.0
1697588600.61566,10.8646240234375,1.0,0.06451612710952759,0.5,1697588600.61566,1697588621.4171157,93.0,6.0
1697588621.692024,11.728883743286133,1.0,0.06818182021379471,0.5,1697588621.692024,1697588640.5343962,88.0,6.0
1697588641.896996,10.887078285217285,1.0,0.07228915393352509,0.5,1697588641.896996,1697588661.2777693,83.0,6.0
1697588662.041824,12.081611633300781,1.0,0.05376344174146652,0.5,1697588662.041824,1697588680.6651676,93.0,5.0
1697588681.2270238,12.965070724487305,1.0,0.0731707289814949,0.5,1697588681.2270238,1697588700.2010822,82.0,6.0
1697588700.5549374,21.72332000732422,1.0,0.0625,0.5,1697588700.5549374,1697588717.2650905,80.0,5.0
1697588717.7875757,19.106796264648438,1.0,0.07058823853731155,0.5,1697588717.7875757,1697588735.6346288,85.0,6.0
1697588736.4050822,21.553434371948242,1.0,0.06976744532585144,0.5,1697588736.4050822,1697588756.3091028,86.0,6.0
1697588756.5864258,12.735556602478027,1.0,0.06593406945466995,0.5,1697588756.5864258,1697588773.154214,91.0,6.0
1697588773.6817095,10.54809284210205,1.0,0.06741572916507721,0.5,1697588773.6817095,1697588793.590522,89.0,6.0
1697588813.3473976,10.790450096130371,11.0,0.25,0.5,1697588813.3473976,1697588828.6386964,24.0,6.0
1697588829.0142035,11.975944519042969,11.0,0.43478259444236755,0.5,1697588829.0142035,1697588839.9527977,23.0,10.0
1697588840.315991,10.481202125549316,11.0,0.47826087474823,0.5,1697588840.315991,1697588851.0971966,23.0,11.0
1697588851.4319637,10.767946243286133,11.0,0.5416666865348816,0.5,1697588851.4319637,1697588861.9260728,24.0,13.0
1697588862.2527232,14.033583641052246,11.0,0.5,0.5,1697588862.2527232,1697588872.8701108,22.0,11.0
1697588873.5971637,10.161161422729492,11.0,0.52173912525177,0.5,1697588873.5971637,1697588884.5211115,23.0,12.0
1697588885.6718419,13.597187995910645,11.0,0.5,0.5,1697588885.6718419,1697588896.777079,22.0,11.0
1697588897.020533,12.689783096313477,11.0,0.40909090638160706,0.5,1697588897.020533,1697588909.6291015,22.0,9.0
1697588910.145453,10.564910888671875,11.0,0.9724770784378052,0.5,1697588910.145453,1697588921.6931133,109.0,106.0
1697588922.5495687,11.7957763671875,11.0,0.3657587468624115,0.44108107686042786,1697588922.5495687,1697588944.9304614,257.0,94.0
1697588981.3142984,13.007573127746582,1.0,0.0476190485060215,0.5,1697588981.3142984,1697589000.303236,84.0,4.0
1697589000.6352248,11.53277587890625,1.0,0.04651162773370743,0.5,1697589000.6352248,1697589017.977103,86.0,4.0
1697589018.9467885,11.434144020080566,1.0,0.06593406945466995,0.5,1697589018.9467885,1697589037.2253754,91.0,6.0
1697589037.6696563,12.601751327514648,1.0,0.06666667014360428,0.5,1697589037.6696563,1697589055.9210873,90.0,6.0
1697589056.1921597,10.896105766296387,1.0,0.06896551698446274,0.5,1697589056.1921597,1697589075.4651005,87.0,6.0
1697589076.1968186,11.257631301879883,1.0,0.06896551698446274,0.5,1697589076.1968186,1697589099.3810909,87.0,6.0
1697589099.6096752,10.321197509765625,1.0,0.05681818351149559,0.5,1697589099.6096752,1697589113.0771048,88.0,5.0
1697589113.3171904,10.663708686828613,1.0,0.056179776787757874,0.5,1697589113.3171904,1697589130.2906473,89.0,5.0
1697589130.5909195,10.853585243225098,1.0,0.06666667014360428,0.5,1697589130.5909195,1697589149.3865514,90.0,6.0
1697589149.8645823,10.399650573730469,1.0,0.06896551698446274,0.5,1697589149.8645823,1697589169.7690973,87.0,6.0
1697589170.5824926,10.997562408447266,1.0,0.0595238097012043,0.5,1697589170.5824926,1697589189.222987,84.0,5.0
1697589190.1311927,12.523070335388184,1.0,0.06976744532585144,0.5,1697589190.1311927,1697589210.1742008,86.0,6.0
1697589210.7267365,11.389251708984375,1.0,0.0714285746216774,0.5,1697589210.7267365,1697589225.65309,84.0,6.0
1697589226.0261765,11.224658012390137,1.0,0.06741572916507721,0.5,1697589226.0261765,1697589243.1313741,89.0,6.0
1697589243.7759776,11.54549789428711,1.0,0.06122449040412903,0.5,1697589243.7759776,1697589262.9176378,98.0,6.0
1697589263.222636,10.650535583496094,1.0,0.06666667014360428,0.5,1697589263.222636,1697589282.094927,90.0,6.0
1697589300.2095768,11.583784103393555,3.0,0.06164383515715599,0.5,1697589300.2095768,1697589315.2305756,146.0,9.0
1697589316.3979611,12.048893928527832,3.0,0.05882352963089943,0.5,1697589316.3979611,1697589339.8855948,170.0,10.0
1697589341.1591146,11.415850639343262,3.0,0.04907975345849991,0.5,1697589341.1591146,1697589368.577132,163.0,8.0
1697589369.5417387,12.947270393371582,3.0,0.06382978707551956,0.5,1697589369.5417387,1697589395.4931538,141.0,9.0
1697589396.140181,11.432605743408203,3.0,0.06172839552164078,0.5,1697589396.140181,1697589419.057092,162.0,10.0
1697589419.5217073,10.795641899108887,3.0,0.0615384615957737,0.5,1697589419.5217073,1697589448.5148895,130.0,8.0
1697589448.8621345,10.93154525756836,3.0,0.3076923191547394,0.5,1697589448.8621345,1697589472.1891205,13.0,4.0
1697589483.7872794,11.394575119018555,2.0,0.06122449040412903,0.5,1697589483.7872794,1697589494.318607,98.0,6.0
1697589495.4308105,11.808551788330078,2.0,0.06060606241226196,0.5,1697589495.4308105,1697589514.2307453,99.0,6.0
1697589514.894782,12.227635383605957,2.0,0.07000000029802322,0.5,1697589514.894782,1697589534.7677991,100.0,7.0
1697589535.5282893,12.544700622558594,2.0,0.07070706784725189,0.5,1697589535.5282893,1697589545.9709458,99.0,7.0
1697589546.2424371,12.66818618774414,2.0,0.06862745434045792,0.5,1697589546.2424371,1697589569.4501798,102.0,7.0
1697589569.6846135,11.584721565246582,2.0,0.06060606241226196,0.5,1697589569.6846135,1697589589.193067,99.0,6.0
1697589589.9358711,14.57300090789795,2.0,0.0784313753247261,0.5,1697589589.9358711,1697589608.6691434,102.0,8.0
1697589628.3923936,19.389827728271484,3.0,0.05806451663374901,0.5,1697589628.3923936,1697589651.0331318,155.0,9.0
1697589651.5869172,12.99310302734375,3.0,0.050632912665605545,0.5,1697589651.5869172,1697589675.6766205,158.0,8.0
1697589676.0641503,11.820080757141113,3.0,0.05147058889269829,0.5,1697589676.0641503,1697589702.629112,136.0,7.0
1697589702.9742248,11.669833183288574,3.0,0.054421767592430115,0.5,1697589702.9742248,1697589725.768038,147.0,8.0
1697589726.3437731,11.577388763427734,3.0,0.06164383515715599,0.5,1697589726.3437731,1697589749.6650949,146.0,9.0
1697589793.414919,12.59117317199707,8.0,0.06741572916507721,0.3747658431529999,1697589793.414919,1697589825.6597307,356.0,24.0
1697589826.196352,12.324209213256836,8.0,0.06162464991211891,0.37424060702323914,1697589826.196352,1697589870.3371153,357.0,22.0
1697589871.3565724,13.054159164428711,8.0,0.06818182021379471,0.376889169216156,1697589871.3565724,1697589904.9090972,352.0,24.0
1697589947.3414695,11.885065078735352,1.0,0.0,0.5,1697589947.3414695,1697589968.8811083,75.0,0.0
1697589969.4717543,12.167884826660156,1.0,0.07058823853731155,0.5,1697589969.4717543,1697589986.648116,85.0,6.0
1697589987.046641,12.533590316772461,1.0,0.05882352963089943,0.5,1697589987.046641,1697590005.477114,85.0,5.0
1697590005.7578235,12.59363079071045,1.0,0.06329113990068436,0.5,1697590005.7578235,1697590022.0358932,79.0,5.0
1697590022.5698483,11.850025177001953,1.0,0.06329113990068436,0.5,1697590022.5698483,1697590035.481213,79.0,5.0
1697590036.224809,10.561834335327148,1.0,0.0595238097012043,0.5,1697590036.224809,1697590055.5396361,84.0,5.0
1697590056.199284,13.361135482788086,1.0,0.054054055362939835,0.5,1697590056.199284,1697590072.5152626,74.0,4.0
1697590073.6464722,11.557670593261719,1.0,0.06329113990068436,0.5,1697590073.6464722,1697590091.2970877,79.0,5.0
1697590091.5860915,12.453095436096191,1.0,0.0625,0.5,1697590091.5860915,1697590108.3690672,80.0,5.0
1697590108.7974038,11.140765190124512,1.0,0.07058823853731155,0.5,1697590108.7974038,1697590126.1211684,85.0,6.0
1697590126.2834873,12.396013259887695,1.0,0.07500000298023224,0.5,1697590126.2834873,1697590143.3050895,80.0,6.0
1697590143.533711,10.893613815307617,1.0,0.0595238097012043,0.5,1697590143.533711,1697590161.8930922,84.0,5.0
1697590162.4649231,13.235677719116211,1.0,0.06172839552164078,0.5,1697590162.4649231,1697590182.1843522,81.0,5.0
1697590183.0328634,13.22944164276123,1.0,0.05882352963089943,0.5,1697590183.0328634,1697590198.9821384,85.0,5.0
1697590199.3644733,12.765501976013184,1.0,0.06410256773233414,0.5,1697590199.3644733,1697590217.2251112,78.0,5.0
1697590217.5987883,11.900763511657715,1.0,0.07228915393352509,0.5,1697590217.5987883,1697590236.3370812,83.0,6.0
1697590255.7050776,12.232087135314941,2.0,0.06060606241226196,0.5,1697590255.7050776,1697590272.9547913,99.0,6.0
1697590273.4059393,12.41594409942627,2.0,0.06122449040412903,0.5,1697590273.4059393,1697590294.58838,98.0,6.0
1697590295.3505435,10.878581047058105,2.0,0.06185567006468773,0.5,1697590295.3505435,1697590315.57377,97.0,6.0
1697590316.1924295,12.455997467041016,2.0,0.06060606241226196,0.5,1697590316.1924295,1697590334.8179948,99.0,6.0
1697590335.3357978,11.55811882019043,2.0,0.06122449040412903,0.5,1697590335.3357978,1697590354.7161148,98.0,6.0
1697590355.019524,11.923877716064453,2.0,0.07070706784725189,0.5,1697590355.019524,1697590375.8181264,99.0,7.0
1697590376.6301625,11.673681259155273,2.0,0.07000000029802322,0.5,1697590376.6301625,1697590397.4462178,100.0,7.0
1697590398.0585506,12.720769882202148,2.0,0.06060606241226196,0.5,1697590398.0585506,1697590417.0039442,99.0,6.0
1697590417.4338503,11.587139129638672,2.0,0.06122449040412903,0.5,1697590417.4338503,1697590434.3491566,98.0,6.0
1697590435.1234565,12.721968650817871,2.0,0.06060606241226196,0.5,1697590435.1234565,1697590456.5824,99.0,6.0
1697590456.8203394,11.25772476196289,2.0,0.06185567006468773,0.5,1697590456.8203394,1697590475.9183373,97.0,6.0
1697590476.3375213,13.34713363647461,2.0,0.0714285746216774,0.5,1697590476.3375213,1697590494.169065,98.0,7.0
1697590494.379348,18.32405662536621,2.0,0.06185567006468773,0.5,1697590494.379348,1697590514.3530915,97.0,6.0
1697590514.9316375,21.0035400390625,2.0,0.06122449040412903,0.5,1697590514.9316375,1697590533.3571033,98.0,6.0
1697590533.8461683,20.432802200317383,2.0,0.07070706784725189,0.5,1697590533.8461683,1697590552.9331248,99.0,7.0
1697590572.5473382,11.567244529724121,1.0,0.06593406945466995,0.5,1697590572.5473382,1697590591.1343055,91.0,6.0
1697590591.9158828,11.519654273986816,1.0,0.06896551698446274,0.5,1697590591.9158828,1697590613.0970736,87.0,6.0
1697590613.731034,11.6548490524292,1.0,0.06741572916507721,0.5,1697590613.731034,1697590632.6930978,89.0,6.0
1697590633.325374,10.289690971374512,1.0,0.06741572916507721,0.5,1697590633.325374,1697590650.0411332,89.0,6.0
1697590650.5972583,11.638895988464355,1.0,0.05681818351149559,0.5,1697590650.5972583,1697590668.4683697,88.0,5.0
1697590668.9291975,12.065451622009277,1.0,0.0595238097012043,0.5,1697590668.9291975,1697590686.6657908,84.0,5.0
1697590687.205512,12.649904251098633,1.0,0.05747126415371895,0.5,1697590687.205512,1697590706.8104036,87.0,5.0
1697590707.0996866,11.533520698547363,1.0,0.07228915393352509,0.5,1697590707.0996866,1697590722.793073,83.0,6.0
1697590723.522101,10.372445106506348,1.0,0.060975611209869385,0.5,1697590723.522101,1697590742.129093,82.0,5.0
1697590742.3942103,12.023720741271973,1.0,0.06976744532585144,0.5,1697590742.3942103,1697590762.521091,86.0,6.0
1697590762.8313985,12.652242660522461,1.0,0.04395604506134987,0.5,1697590762.8313985,1697590778.9550228,91.0,4.0
1697590779.552132,12.513081550598145,1.0,0.06593406945466995,0.5,1697590779.552132,1697590797.0538154,91.0,6.0
1697590797.3607485,11.76363754272461,1.0,0.06976744532585144,0.5,1697590797.3607485,1697590816.3174696,86.0,6.0
1697590816.5878303,11.823840141296387,1.0,0.06451612710952759,0.5,1697590816.5878303,1697590835.701756,93.0,6.0
1697590836.179214,11.674783706665039,1.0,0.06976744532585144,0.5,1697590836.179214,1697590856.479376,86.0,6.0
1697590856.7481456,11.636805534362793,1.0,0.0731707289814949,0.5,1697590856.7481456,1697590873.8490582,82.0,6.0
1697590899.284258,10.969030380249023,16.0,0.5174418687820435,0.5,1697590899.284258,1697590915.6940944,172.0,89.0
1697590916.173725,10.16087532043457,16.0,0.6130653023719788,0.5,1697590916.173725,1697590936.2507355,199.0,122.0
1697590936.5133455,10.69891357421875,16.0,0.23433242738246918,0.3691067397594452,1697590936.5133455,1697590971.6571012,367.0,86.0
1697590971.9009564,10.358222007751465,16.0,0.1358024626970291,0.3207501471042633,1697590971.9009564,1697591019.6890824,486.0,66.0
1697591058.977185,12.470054626464844,11.0,0.25,0.5,1697591058.977185,1697591075.0957987,84.0,21.0
1697591092.269728,10.4942626953125,10.0,0.30337077379226685,0.43274232745170593,1697591092.269728,1697591118.665103,267.0,81.0
1697591118.9408271,12.151042938232422,10.0,0.11221945285797119,0.35311228036880493,1697591118.9408271,1697591152.7650838,401.0,45.0
1697591153.3996422,12.8263578414917,10.0,0.7839506268501282,0.5,1697591153.3996422,1697591166.9654577,162.0,127.0
1697591167.3336284,10.741247177124023,10.0,0.22121211886405945,0.3892494738101959,1697591167.3336284,1697591198.8011112,330.0,73.0
1697591244.5074613,12.831344604492188,1.0,0.04651162773370743,0.5,1697591244.5074613,1697591257.4445314,86.0,4.0
1697591257.993865,10.859419822692871,1.0,0.06818182021379471,0.5,1697591257.993865,1697591273.8326492,88.0,6.0
1697591274.244018,12.210447311401367,1.0,0.058139536529779434,0.5,1697591274.244018,1697591294.063111,86.0,5.0
1697591294.3771522,11.589866638183594,1.0,0.06896551698446274,0.5,1697591294.3771522,1697591310.857066,87.0,6.0
1697591311.2354434,10.074362754821777,1.0,0.05681818351149559,0.5,1697591311.2354434,1697591329.3011024,88.0,5.0
1697591329.7689068,11.86810302734375,1.0,0.06818182021379471,0.5,1697591329.7689068,1697591348.5587668,88.0,6.0
1697591349.5899713,11.782901763916016,1.0,0.06593406945466995,0.5,1697591349.5899713,1697591368.2610939,91.0,6.0
1697591388.5153892,18.419790267944336,2.0,0.06603773683309555,0.5,1697591388.5153892,1697591405.3451142,106.0,7.0
1697591405.6452157,19.928457260131836,2.0,0.07000000029802322,0.5,1697591405.6452157,1697591424.3621688,100.0,7.0
1697591424.6808615,19.16803550720215,2.0,0.0776699036359787,0.5,1697591424.6808615,1697591445.6011074,103.0,8.0
1697591445.961602,15.671893119812012,2.0,0.06194690242409706,0.5,1697591445.961602,1697591466.1250877,113.0,7.0
1697591467.6055324,10.78071117401123,2.0,0.07999999821186066,0.5,1697591467.6055324,1697591486.7137334,100.0,8.0
1697591487.1322794,11.282305717468262,2.0,0.07920791953802109,0.5,1697591487.1322794,1697591506.3659358,101.0,8.0
1697591525.8432646,9.792634963989258,2.0,0.05454545468091965,0.5,1697591525.8432646,1697591547.0837173,110.0,6.0
1697591547.9256217,10.634702682495117,2.0,0.057692307978868484,0.5,1697591547.9256217,1697591570.3051856,104.0,6.0
1697591570.8637624,10.510512351989746,2.0,0.06422018259763718,0.5,1697591570.8637624,1697591587.8943315,109.0,7.0
1697591588.844884,12.765073776245117,2.0,0.07407407462596893,0.5,1697591588.844884,1697591609.8396711,108.0,8.0
1697591610.183163,10.670170783996582,2.0,0.06363636255264282,0.5,1697591610.183163,1697591629.4893212,110.0,7.0
1697591630.963857,11.260774612426758,2.0,0.0683760717511177,0.5,1697591630.963857,1697591651.8327584,117.0,8.0
1697591652.901458,12.30864429473877,2.0,0.061403509229421616,0.5,1697591652.901458,1697591673.2936304,114.0,7.0
1697591696.1859186,11.430706977844238,1.0,0.0555555559694767,0.5,1697591696.1859186,1697591708.8710482,90.0,5.0
1697591709.4631956,10.204141616821289,1.0,0.06976744532585144,0.5,1697591709.4631956,1697591729.9450758,86.0,6.0
1697591730.695223,11.252013206481934,1.0,0.06976744532585144,0.5,1697591730.695223,1697591747.581091,86.0,6.0
1697591747.8875353,11.452186584472656,1.0,0.06896551698446274,0.5,1697591747.8875353,1697591767.709077,87.0,6.0
1697591768.2020073,11.347634315490723,1.0,0.0731707289814949,0.5,1697591768.2020073,1697591786.3555703,82.0,6.0
1697591786.7388093,10.607810020446777,1.0,0.06521739065647125,0.5,1697591786.7388093,1697591800.7850642,92.0,6.0
1697591801.2359135,10.836064338684082,1.0,0.06896551698446274,0.5,1697591801.2359135,1697591819.8773675,87.0,6.0
1697591820.6395884,11.944246292114258,1.0,0.0714285746216774,0.5,1697591820.6395884,1697591841.9050574,84.0,6.0
1697591865.1397233,9.854204177856445,2.0,0.05263157933950424,0.5,1697591865.1397233,1697591885.1311915,114.0,6.0
1697591885.3828692,11.495710372924805,2.0,0.0625,0.5,1697591885.3828692,1697591907.7390351,96.0,6.0
1697591908.867217,11.692185401916504,2.0,0.06060606241226196,0.5,1697591908.867217,1697591927.3410947,99.0,6.0
1697591927.5547004,12.039413452148438,2.0,0.07070706784725189,0.5,1697591927.5547004,1697591941.8411105,99.0,7.0
1697591942.1461184,11.826587677001953,2.0,0.07920791953802109,0.5,1697591942.1461184,1697591962.946708,101.0,8.0
1697591963.5231268,11.903432846069336,2.0,0.07476635277271271,0.5,1697591963.5231268,1697591986.2056594,107.0,8.0
1697591987.2975194,10.453022003173828,2.0,0.06603773683309555,0.5,1697591987.2975194,1697592008.0570662,106.0,7.0
1697592029.1835132,11.129679679870605,5.0,0.2393617033958435,0.5,1697592029.1835132,1697592047.3331814,188.0,45.0
1697592048.8697944,11.253164291381836,5.0,0.06521739065647125,0.4662524163722992,1697592048.8697944,1697592079.9721582,230.0,15.0
1697592080.8120947,10.901668548583984,5.0,0.06521739065647125,0.4662524163722992,1697592080.8120947,1697592110.257129,230.0,15.0
1697592111.5571644,10.894794464111328,5.0,0.0555555559694767,0.4622501730918884,1697592111.5571644,1697592144.3251078,234.0,13.0
1697592180.567207,12.211126327514648,3.0,0.07547169923782349,0.5,1697592180.567207,1697592195.3897543,53.0,4.0
1697592209.6301908,11.541617393493652,2.0,0.07000000029802322,0.5,1697592209.6301908,1697592231.3775754,100.0,7.0
1697592232.0438106,11.300769805908203,2.0,0.06060606241226196,0.5,1697592232.0438106,1697592251.069064,99.0,6.0
1697592251.3960652,12.809144020080566,2.0,0.07000000029802322,0.5,1697592251.3960652,1697592270.6010952,100.0,7.0
1697592271.45188,11.605090141296387,2.0,0.06060606241226196,0.5,1697592271.45188,1697592290.4090781,99.0,6.0
1697592290.9087822,16.990732192993164,2.0,0.06060606241226196,0.5,1697592290.9087822,1697592310.9196913,99.0,6.0
1697592325.2351549,16.720157623291016,2.0,0.06060606241226196,0.5,1697592325.2351549,1697592340.9646719,99.0,6.0
1697592341.7267282,16.827699661254883,2.0,0.07999999821186066,0.5,1697592341.7267282,1697592363.3577297,100.0,8.0
1697592363.7143347,11.113926887512207,2.0,0.059405941516160965,0.5,1697592363.7143347,1697592382.2496371,101.0,6.0
1697592382.5439615,9.119227409362793,2.0,0.05999999865889549,0.5,1697592382.5439615,1697592401.9534996,100.0,6.0
1697592402.340919,10.221916198730469,2.0,0.06060606241226196,0.5,1697592402.340919,1697592421.7110636,99.0,6.0
1697592423.2191556,10.804381370544434,2.0,0.07000000029802322,0.5,1697592423.2191556,1697592444.2291512,100.0,7.0
