,load,alloc,reward,sigma,event_start_time,event_end_time,num_events,num_successes
1697588600.1184223,7.494713306427002,2.0,0.07000000029802322,0.5,1697588600.1184223,1697588620.9330945,100.0,7.0
1697588622.327834,8.623223304748535,2.0,0.07070706784725189,0.5,1697588622.327834,1697588642.62187,99.0,7.0
1697588664.0935843,8.092388153076172,1.0,0.05882352963089943,0.5,1697588664.0935843,1697588681.2702198,85.0,5.0
1697588681.7236657,9.616921424865723,1.0,0.06976744532585144,0.5,1697588681.7236657,1697588701.064574,86.0,6.0
1697588701.4293835,7.253516674041748,1.0,0.05681818351149559,0.5,1697588701.4293835,1697588721.5575507,88.0,5.0
1697588721.8791595,8.6032133102417,1.0,0.06593406945466995,0.5,1697588721.8791595,1697588734.66508,91.0,6.0
1697588735.6547549,8.347024917602539,1.0,0.06172839552164078,0.5,1697588735.6547549,1697588753.62523,81.0,5.0
1697588754.4493108,8.44349479675293,1.0,0.056179776787757874,0.5,1697588754.4493108,1697588772.9250734,89.0,5.0
1697588773.1465209,8.672945976257324,1.0,0.06593406945466995,0.5,1697588773.1465209,1697588793.5548112,91.0,6.0
1697588814.6707537,8.383204460144043,6.0,0.4385964870452881,0.5,1697588814.6707537,1697588828.9850895,114.0,50.0
1697588829.6685042,7.783029079437256,6.0,1.0,0.5,1697588829.6685042,1697588840.4612172,78.0,78.0
1697588841.244467,8.051379203796387,6.0,0.368794322013855,0.5,1697588841.244467,1697588859.5022085,141.0,52.0
1697588859.7507694,8.095708847045898,6.0,0.20499999821186066,0.5,1697588859.7507694,1697588885.690438,200.0,41.0
1697588886.0317266,7.9014692306518555,6.0,0.13061223924160004,0.4517539441585541,1697588886.0317266,1697588917.671411,245.0,32.0
1697588918.8195941,8.417197227478027,6.0,0.1171548143029213,0.45738935470581055,1697588918.8195941,1697588947.9266703,239.0,28.0
1697588977.66079,8.9124116897583,10.0,0.10795454680919647,0.5,1697588977.66079,1697589004.3651214,176.0,19.0
1697589004.8799872,8.210577964782715,10.0,0.09216590225696564,0.480015367269516,1697589004.8799872,1697589032.4054556,217.0,20.0
1697589033.0546186,8.214807510375977,10.0,0.2566371560096741,0.4703604280948639,1697589033.0546186,1697589061.6614974,226.0,58.0
1697589062.0652993,7.891393184661865,10.0,0.29629629850387573,0.4536091983318329,1697589062.0652993,1697589093.618662,243.0,72.0
1697589093.9907029,8.407366752624512,10.0,0.21863798797130585,0.4233337640762329,1697589093.9907029,1697589127.889545,279.0,61.0
1697589128.465292,6.798391819000244,10.0,0.25954198837280273,0.43685203790664673,1697589128.465292,1697589167.4450984,262.0,68.0
1697589167.963191,7.204082489013672,10.0,0.29230770468711853,0.43852901458740234,1697589167.963191,1697589204.4702682,260.0,76.0
1697589205.0876389,7.454804420471191,10.0,0.15737704932689667,0.4048881530761719,1697589205.0876389,1697589246.5374172,305.0,48.0
1697589247.0516117,7.609447956085205,10.0,0.22058823704719543,0.42874646186828613,1697589247.0516117,1697589283.585142,272.0,60.0
1697589326.2486477,7.653403282165527,1.0,0.06976744532585144,0.5,1697589326.2486477,1697589345.7171106,86.0,6.0
1697589345.9369564,7.336367130279541,1.0,0.0602409653365612,0.5,1697589345.9369564,1697589359.9766023,83.0,5.0
1697589360.2657866,6.531370639801025,1.0,0.054347824305295944,0.5,1697589360.2657866,1697589377.8731172,92.0,5.0
1697589378.237587,6.62313985824585,1.0,0.06329113990068436,0.5,1697589378.237587,1697589399.3755982,79.0,5.0
1697589400.1120853,6.286458492279053,1.0,0.06172839552164078,0.5,1697589400.1120853,1697589417.7690852,81.0,5.0
1697589419.0264084,6.05946683883667,1.0,0.07594936341047287,0.5,1697589419.0264084,1697589440.4804406,79.0,6.0
1697589459.904407,8.948600769042969,9.0,0.7669903039932251,0.5,1697589459.904407,1697589472.0850828,103.0,79.0
1697589472.8688767,7.018393039703369,9.0,0.5492957830429077,0.5,1697589472.8688767,1697589494.098807,142.0,78.0
1697589494.758225,8.489070892333984,9.0,0.3571428656578064,0.5,1697589494.758225,1697589517.0221467,182.0,65.0
1697589517.7582774,7.779128551483154,9.0,0.3730570077896118,0.5,1697589517.7582774,1697589543.4680986,193.0,72.0
1697589543.8069935,8.418280601501465,9.0,0.22594141960144043,0.45738935470581055,1697589543.8069935,1697589573.0291111,239.0,54.0
1697589608.6507134,8.615766525268555,2.0,0.06930693238973618,0.5,1697589608.6507134,1697589646.8365188,101.0,7.0
1697589647.775632,8.434300422668457,2.0,0.06060606241226196,0.5,1697589647.775632,1697589667.1014783,99.0,6.0
1697589667.5898736,8.215167045593262,2.0,0.057692307978868484,0.5,1697589667.5898736,1697589688.5267577,104.0,6.0
1697589689.0892954,8.893463134765625,2.0,0.06481481343507767,0.5,1697589689.0892954,1697589704.8311942,108.0,7.0
1697589705.234345,7.898580551147461,2.0,0.06930693238973618,0.5,1697589705.234345,1697589724.4783092,101.0,7.0
1697589724.9797924,8.914702415466309,2.0,0.05882352963089943,0.5,1697589724.9797924,1697589743.825065,102.0,6.0
1697589744.0939689,8.366023063659668,2.0,0.06896551698446274,0.5,1697589744.0939689,1697589763.69707,116.0,8.0
1697589764.2783039,7.3508124351501465,2.0,0.06542056053876877,0.5,1697589764.2783039,1697589787.9491575,107.0,7.0
1697589788.4246044,8.673484802246094,2.0,0.05454545468091965,0.5,1697589788.4246044,1697589809.1775095,110.0,6.0
1697589809.6809068,7.763017177581787,2.0,0.05999999865889549,0.5,1697589809.6809068,1697589830.5490813,100.0,6.0
1697589830.938619,6.9421844482421875,2.0,0.057692307978868484,0.5,1697589830.938619,1697589850.817088,104.0,6.0
1697589851.2237105,8.827692985534668,2.0,0.0555555559694767,0.5,1697589851.2237105,1697589870.82113,108.0,6.0
1697589871.4636834,8.413684844970703,2.0,0.055045872926712036,0.5,1697589871.4636834,1697589894.87792,109.0,6.0
1697589895.6220474,8.116998672485352,2.0,0.057692307978868484,0.5,1697589895.6220474,1697589916.6889465,104.0,6.0
1697589939.4088268,7.820780277252197,1.0,0.0731707289814949,0.5,1697589939.4088268,1697589957.9491758,82.0,6.0
1697589958.5802634,8.350485801696777,1.0,0.060975611209869385,0.5,1697589958.5802634,1697589976.9025517,82.0,5.0
1697589977.13307,8.096622467041016,1.0,0.0731707289814949,0.5,1697589977.13307,1697589990.9659984,82.0,6.0
1697589991.4156387,7.8081889152526855,1.0,0.05747126415371895,0.5,1697589991.4156387,1697590010.3700984,87.0,5.0
1697590010.8033814,7.909780025482178,1.0,0.060975611209869385,0.5,1697590010.8033814,1697590030.9050777,82.0,5.0
1697590031.1748757,8.216285705566406,1.0,0.05747126415371895,0.5,1697590031.1748757,1697590049.3095913,87.0,5.0
1697590049.8007088,8.26933765411377,1.0,0.06976744532585144,0.5,1697590049.8007088,1697590068.4237232,86.0,6.0
1697590068.8229103,8.330718994140625,1.0,0.07500000298023224,0.5,1697590068.8229103,1697590088.5090866,80.0,6.0
1697590089.7642965,7.764890670776367,1.0,0.06493506580591202,0.5,1697590089.7642965,1697590108.695664,77.0,5.0
1697590109.1399534,7.327756881713867,1.0,0.07407407462596893,0.5,1697590109.1399534,1697590126.3348472,81.0,6.0
1697590126.6581407,7.715482234954834,1.0,0.0625,0.5,1697590126.6581407,1697590144.933084,80.0,5.0
1697590145.3193119,7.325263977050781,1.0,0.0625,0.5,1697590145.3193119,1697590162.7930844,80.0,5.0
1697590163.321557,8.534765243530273,1.0,0.0731707289814949,0.5,1697590163.321557,1697590180.662398,82.0,6.0
1697590181.0557292,7.705081939697266,1.0,0.07407407462596893,0.5,1697590181.0557292,1697590198.3170643,81.0,6.0
1697590198.8711004,8.397215843200684,1.0,0.0595238097012043,0.5,1697590198.8711004,1697590216.8532517,84.0,5.0
1697590217.3883345,8.038057327270508,1.0,0.0731707289814949,0.5,1697590217.3883345,1697590234.6810706,82.0,6.0
1697590255.0919433,9.222552299499512,14.0,0.032258063554763794,0.5,1697590255.0919433,1697590269.6215432,31.0,1.0
1697590270.3152647,10.034826278686523,14.0,0.5625,0.5,1697590270.3152647,1697590281.2770884,32.0,18.0
1697590281.6172824,9.490046501159668,14.0,0.5483871102333069,0.5,1697590281.6172824,1697590293.208374,31.0,17.0
1697590293.4117203,7.3631744384765625,14.0,0.6410256624221802,0.5,1697590293.4117203,1697590304.9556541,39.0,25.0
1697590305.4078596,7.359835147857666,14.0,0.5,0.5,1697590305.4078596,1697590317.5005217,28.0,14.0
1697590317.9355812,8.573197364807129,14.0,0.6111111044883728,0.5,1697590317.9355812,1697590329.1332705,36.0,22.0
1697590329.8803303,7.738963603973389,14.0,0.35483869910240173,0.5,1697590329.8803303,1697590342.2850924,62.0,22.0
1697590342.5858724,7.3095293045043945,14.0,0.7362637519836426,0.5,1697590342.5858724,1697590356.5402591,91.0,67.0
1697590357.0770104,7.667806625366211,14.0,0.5838926434516907,0.5,1697590357.0770104,1697590377.5522263,149.0,87.0
1697590377.865951,8.051531791687012,14.0,0.9454545378684998,0.5,1697590377.865951,1697590392.2731469,110.0,104.0
1697590417.662071,8.579139709472656,1.0,0.0714285746216774,0.5,1697590417.662071,1697590443.1891055,84.0,6.0
1697590443.8529942,7.350785255432129,1.0,0.06896551698446274,0.5,1697590443.8529942,1697590461.5381792,87.0,6.0
1697590461.859348,7.650104522705078,1.0,0.05882352963089943,0.5,1697590461.859348,1697590481.2054884,85.0,5.0
1697590481.5697393,9.5293607711792,1.0,0.0602409653365612,0.5,1697590481.5697393,1697590499.829096,83.0,5.0
1697590500.4511502,8.010758399963379,1.0,0.06896551698446274,0.5,1697590500.4511502,1697590516.9289916,87.0,6.0
1697590517.2230134,6.80825662612915,1.0,0.05882352963089943,0.5,1697590517.2230134,1697590533.9673884,85.0,5.0
1697590534.4857469,7.741434574127197,1.0,0.07058823853731155,0.5,1697590534.4857469,1697590550.2451003,85.0,6.0
1697590550.8237336,10.138446807861328,1.0,0.06741572916507721,0.5,1697590550.8237336,1697590567.8874907,89.0,6.0
1697590582.1338108,8.943084716796875,5.0,0.9767441749572754,0.5,1697590582.1338108,1697590592.4210892,86.0,84.0
1697590592.913505,9.033110618591309,5.0,0.2945205569267273,0.5,1697590592.913505,1697590609.9618957,146.0,43.0
1697590610.2672784,8.555887222290039,5.0,0.1587301641702652,0.5,1697590610.2672784,1697590632.9417233,189.0,30.0
1697590633.703257,8.856527328491211,5.0,0.06637167930603027,0.4703604280948639,1697590633.703257,1697590665.6570916,226.0,15.0
1697590666.9023278,8.036460876464844,5.0,0.07870370149612427,0.48112523555755615,1697590666.9023278,1697590694.1531303,216.0,17.0
1697590694.9838638,9.25644302368164,5.0,0.06666667014360428,0.4714045226573944,1697590694.9838638,1697590724.0447023,225.0,15.0
1697590747.3378606,8.125243186950684,3.0,0.02380952425301075,0.5,1697590747.3378606,1697590772.567876,126.0,3.0
1697590773.7906308,7.632073879241943,3.0,0.0699300691485405,0.5,1697590773.7906308,1697590793.7065802,143.0,10.0
1697590794.3732555,7.698529243469238,3.0,0.06040268391370773,0.5,1697590794.3732555,1697590816.5852904,149.0,9.0
1697590817.7367406,6.712677001953125,3.0,0.12328767031431198,0.5,1697590817.7367406,1697590840.08252,146.0,18.0
1697590840.3121264,7.252841472625732,3.0,0.0555555559694767,0.5,1697590840.3121264,1697590863.8890932,144.0,8.0
1697590864.415149,8.52397632598877,3.0,0.04444444552063942,0.5,1697590864.415149,1697590884.12426,135.0,6.0
1697590905.7173488,8.193875312805176,4.0,0.44999998807907104,0.5,1697590905.7173488,1697590920.8506038,120.0,54.0
1697590921.1208742,7.7985429763793945,4.0,0.11409395933151245,0.5,1697590921.1208742,1697590940.6116943,149.0,17.0
1697590941.2645879,6.3951287269592285,4.0,0.2734375,0.5,1697590941.2645879,1697590961.9052985,128.0,35.0
1697590962.3754144,7.06723690032959,4.0,0.07189542800188065,0.5,1697590962.3754144,1697590984.4491045,153.0,11.0
1697590984.9550405,7.403731346130371,4.0,0.069182388484478,0.5,1697590984.9550405,1697591007.2411005,159.0,11.0
1697591007.5885,8.060139656066895,4.0,0.1111111119389534,0.5,1697591007.5885,1697591030.7890902,180.0,20.0
1697591058.7238262,7.0545125007629395,2.0,0.07000000029802322,0.5,1697591058.7238262,1697591079.845059,100.0,7.0
1697591080.3575873,7.099663734436035,2.0,0.06930693238973618,0.5,1697591080.3575873,1697591100.7810893,101.0,7.0
1697591101.4726195,6.911751747131348,2.0,0.06862745434045792,0.5,1697591101.4726195,1697591119.4130793,102.0,7.0
1697591119.9383993,7.8875017166137695,2.0,0.0891089141368866,0.5,1697591119.9383993,1697591138.4486964,101.0,9.0
1697591139.209352,7.4764556884765625,2.0,0.06060606241226196,0.5,1697591139.209352,1697591157.9348025,99.0,6.0
1697591158.351666,7.476569175720215,2.0,0.06060606241226196,0.5,1697591158.351666,1697591176.140574,99.0,6.0
1697591176.737498,7.149559020996094,2.0,0.0882352963089943,0.5,1697591176.737498,1697591195.200175,102.0,9.0
1697591214.90956,7.957574844360352,6.0,0.23076923191547394,0.5,1697591214.90956,1697591229.3611987,13.0,3.0
1697591229.623349,9.075011253356934,6.0,0.3333333432674408,0.5,1697591229.623349,1697591239.761077,9.0,3.0
1697591240.2923927,9.833684921264648,6.0,0.6470588445663452,0.5,1697591240.2923927,1697591250.5632124,17.0,11.0
1697591250.8804286,7.584814548492432,6.0,0.15000000596046448,0.5,1697591250.8804286,1697591262.2188735,80.0,12.0
1697591262.822963,7.155374526977539,6.0,0.6551724076271057,0.5,1697591262.822963,1697591279.8730836,116.0,76.0
1697591280.3396077,7.278754711151123,6.0,0.460317462682724,0.5,1697591280.3396077,1697591298.4745784,126.0,58.0
1697591298.8602366,7.487232208251953,6.0,0.42580646276474,0.5,1697591298.8602366,1697591320.4970713,155.0,66.0
1697591320.7623234,7.027988433837891,6.0,0.2816092073917389,0.5,1697591320.7623234,1697591346.8010683,174.0,49.0
1697591347.6190062,8.323150634765625,6.0,0.5555555820465088,0.5,1697591347.6190062,1697591363.4783857,126.0,70.0
1697591384.6811135,8.817767143249512,2.0,0.5,0.5,1697591384.6811135,1697591395.0011861,6.0,3.0
1697591406.264919,8.521734237670898,1.0,0.06172839552164078,0.5,1697591406.264919,1697591419.877172,81.0,5.0
1697591420.079523,8.645389556884766,1.0,0.07228915393352509,0.5,1697591420.079523,1697591438.1238232,83.0,6.0
1697591438.7408712,7.958975791931152,1.0,0.06329113990068436,0.5,1697591438.7408712,1697591453.441255,79.0,5.0
1697591453.7830687,8.323564529418945,1.0,0.0602409653365612,0.5,1697591453.7830687,1697591469.1610954,83.0,5.0
1697591469.7451644,8.56123161315918,1.0,0.07500000298023224,0.5,1697591469.7451644,1697591487.0323966,80.0,6.0
1697591487.7492769,8.190903663635254,1.0,0.05882352963089943,0.5,1697591487.7492769,1697591504.3530612,85.0,5.0
1697591504.6463444,7.354885101318359,1.0,0.0625,0.5,1697591504.6463444,1697591521.6418512,80.0,5.0
1697591522.5161154,8.850082397460938,1.0,0.0602409653365612,0.5,1697591522.5161154,1697591539.0131378,83.0,5.0
1697591539.712154,8.781545639038086,1.0,0.05882352963089943,0.5,1697591539.712154,1697591555.6546783,85.0,5.0
1697591555.963428,9.032346725463867,1.0,0.06329113990068436,0.5,1697591555.963428,1697591572.2382689,79.0,5.0
1697591572.9234555,10.056801795959473,1.0,0.0731707289814949,0.5,1697591572.9234555,1697591588.8330853,82.0,6.0
1697591589.2646823,7.430812358856201,1.0,0.07228915393352509,0.5,1697591589.2646823,1697591606.221105,83.0,6.0
1697591607.0910559,7.540453910827637,1.0,0.0602409653365612,0.5,1697591607.0910559,1697591623.6683075,83.0,5.0
1697591623.8491213,7.767339706420898,1.0,0.0595238097012043,0.5,1697591623.8491213,1697591640.457124,84.0,5.0
1697591641.0198328,6.982008934020996,1.0,0.060975611209869385,0.5,1697591641.0198328,1697591657.7771878,82.0,5.0
1697591658.2093437,8.379135131835938,1.0,0.06666667014360428,0.5,1697591658.2093437,1697591675.6335769,90.0,6.0
1697591676.7394452,9.597743034362793,1.0,0.07058823853731155,0.5,1697591676.7394452,1697591692.8890748,85.0,6.0
1697591693.0725296,8.573448181152344,1.0,0.06818182021379471,0.5,1697591693.0725296,1697591708.8188193,88.0,6.0
1697591710.2870252,9.166542053222656,1.0,0.07228915393352509,0.5,1697591710.2870252,1697591728.0690858,83.0,6.0
1697591728.4180233,8.772296905517578,1.0,0.05681818351149559,0.5,1697591728.4180233,1697591745.517307,88.0,5.0
1697591745.998006,8.716931343078613,1.0,0.0731707289814949,0.5,1697591745.998006,1697591761.485107,82.0,6.0
1697591762.0189917,7.338610649108887,1.0,0.0555555559694767,0.5,1697591762.0189917,1697591777.962064,90.0,5.0
1697591778.1949935,9.447897911071777,1.0,0.05882352963089943,0.5,1697591778.1949935,1697591793.4364784,85.0,5.0
1697591793.786201,8.588808059692383,1.0,0.06976744532585144,0.5,1697591793.786201,1697591810.0864832,86.0,6.0
1697591810.3680663,9.900136947631836,1.0,0.06741572916507721,0.5,1697591810.3680663,1697591826.327442,89.0,6.0
1697591826.703351,7.997006416320801,1.0,0.07407407462596893,0.5,1697591826.703351,1697591842.7093406,81.0,6.0
1697591843.0906403,7.760556221008301,1.0,0.06578947603702545,0.5,1697591843.0906403,1697591857.9091659,76.0,5.0
1697591858.590443,8.514081001281738,1.0,0.0731707289814949,0.5,1697591858.590443,1697591873.7418144,82.0,6.0
1697591874.4539778,7.864769458770752,1.0,0.06521739065647125,0.5,1697591874.4539778,1697591890.729089,92.0,6.0
1697591891.1116965,9.298003196716309,1.0,0.07228915393352509,0.5,1697591891.1116965,1697591907.029092,83.0,6.0
1697591908.102401,9.215324401855469,1.0,0.0595238097012043,0.5,1697591908.102401,1697591926.1158748,84.0,5.0
1697591926.766037,8.420217514038086,1.0,0.06896551698446274,0.5,1697591926.766037,1697591939.4735465,87.0,6.0
1697591940.030345,7.61892557144165,1.0,0.05747126415371895,0.5,1697591940.030345,1697591957.0931187,87.0,5.0
1697591957.4302595,8.047380447387695,1.0,0.06818182021379471,0.5,1697591957.4302595,1697591974.827225,88.0,6.0
1697591975.2491379,8.279794692993164,1.0,0.06976744532585144,0.5,1697591975.2491379,1697591991.4331145,86.0,6.0
1697591991.9445374,9.671656608581543,1.0,0.07500000298023224,0.5,1697591991.9445374,1697592008.6945117,80.0,6.0
1697592009.0023673,7.599324703216553,1.0,0.06521739065647125,0.5,1697592009.0023673,1697592024.1352904,92.0,6.0
1697592024.4939644,7.056973934173584,1.0,0.0714285746216774,0.5,1697592024.4939644,1697592044.0490885,84.0,6.0
1697592044.3582587,8.120506286621094,1.0,0.06451612710952759,0.5,1697592044.3582587,1697592061.2291284,93.0,6.0
1697592061.6977878,8.233878135681152,1.0,0.06976744532585144,0.5,1697592061.6977878,1697592080.1581044,86.0,6.0
1697592080.6664898,9.041163444519043,1.0,0.06976744532585144,0.5,1697592080.6664898,1697592097.58909,86.0,6.0
1697592097.9538376,7.527889251708984,1.0,0.06521739065647125,0.5,1697592097.9538376,1697592114.425918,92.0,6.0
1697592114.9376268,8.096370697021484,1.0,0.06593406945466995,0.5,1697592114.9376268,1697592131.6117642,91.0,6.0
1697592132.2608926,8.192957878112793,1.0,0.058139536529779434,0.5,1697592132.2608926,1697592149.2266827,86.0,5.0
