,load,alloc,reward,sigma,event_start_time,event_end_time,num_events,num_successes
1697587907.8436823,12.065797805786133,1.0,0.060975611209869385,0.5,1697587907.8436823,1697587925.6626446,82.0,5.0
1697587926.0480838,12.694801330566406,1.0,0.06741572916507721,0.5,1697587926.0480838,1697587941.4874744,89.0,6.0
1697587941.8475506,12.920702934265137,1.0,0.0595238097012043,0.5,1697587941.8475506,1697587958.797093,84.0,5.0
1697587959.135667,11.560415267944336,1.0,0.05747126415371895,0.5,1697587959.135667,1697587976.6090875,87.0,5.0
1697587977.3667796,13.23486042022705,1.0,0.06896551698446274,0.5,1697587977.3667796,1697587994.7451265,87.0,6.0
1697588012.1288207,11.756281852722168,2.0,0.051020409911870956,0.5,1697588012.1288207,1697588028.2903929,98.0,5.0
1697588028.7503457,12.742673873901367,2.0,0.07999999821186066,0.5,1697588028.7503457,1697588046.093645,100.0,8.0
1697588046.419155,12.451902389526367,2.0,0.08080808073282242,0.5,1697588046.419155,1697588066.2554812,99.0,8.0
1697588066.823942,12.54584789276123,2.0,0.08080808073282242,0.5,1697588066.823942,1697588083.961086,99.0,8.0
1697588084.5242805,11.645670890808105,2.0,0.06185567006468773,0.5,1697588084.5242805,1697588101.2687,97.0,6.0
1697588102.3465352,12.308233261108398,2.0,0.07000000029802322,0.5,1697588102.3465352,1697588121.0332139,100.0,7.0
1697588121.5383317,12.445984840393066,2.0,0.06122449040412903,0.5,1697588121.5383317,1697588140.580617,98.0,6.0
1697588140.9763503,12.10543441772461,2.0,0.07000000029802322,0.5,1697588140.9763503,1697588157.9108937,100.0,7.0
1697588177.1248417,17.154829025268555,1.0,0.06741572916507721,0.5,1697588177.1248417,1697588194.4377506,89.0,6.0
1697588194.615888,16.85260581970215,1.0,0.07228915393352509,0.5,1697588194.615888,1697588210.8745015,83.0,6.0
1697588211.2983913,16.544967651367188,1.0,0.0595238097012043,0.5,1697588211.2983913,1697588228.101083,84.0,5.0
1697588228.4197826,16.820810317993164,1.0,0.06172839552164078,0.5,1697588228.4197826,1697588242.9850733,81.0,5.0
1697588243.8703933,14.555845260620117,1.0,0.06818182021379471,0.5,1697588243.8703933,1697588259.1219985,88.0,6.0
1697588259.4548824,15.327188491821289,1.0,0.06741572916507721,0.5,1697588259.4548824,1697588276.6791768,89.0,6.0
1697588276.8998525,16.65437126159668,1.0,0.0602409653365612,0.5,1697588276.8998525,1697588294.0725217,83.0,5.0
1697588294.5282834,16.772682189941406,1.0,0.07058823853731155,0.5,1697588294.5282834,1697588309.4930928,85.0,6.0
1697588310.1193345,16.233585357666016,1.0,0.0602409653365612,0.5,1697588310.1193345,1697588329.277148,83.0,5.0
1697588345.7108479,15.280952453613281,3.0,0.024193547666072845,0.5,1697588345.7108479,1697588355.9850764,124.0,3.0
1697588356.9768555,15.023626327514648,3.0,0.054794520139694214,0.5,1697588356.9768555,1697588378.8091345,146.0,8.0
1697588379.214923,13.811078071594238,3.0,0.04545454680919647,0.5,1697588379.214923,1697588403.3260016,132.0,6.0
1697588403.6055655,14.15593433380127,3.0,0.04285714402794838,0.5,1697588403.6055655,1697588426.4228516,140.0,6.0
1697588426.9425275,13.579961776733398,3.0,0.06122449040412903,0.5,1697588426.9425275,1697588448.5184345,147.0,9.0
1697588449.1518686,15.201400756835938,3.0,0.06081081181764603,0.5,1697588449.1518686,1697588471.4524453,148.0,9.0
1697588494.6161726,14.6344633102417,1.0,0.06976744532585144,0.5,1697588494.6161726,1697588511.289145,86.0,6.0
1697588511.6058705,12.891328811645508,1.0,0.07058823853731155,0.5,1697588511.6058705,1697588529.2921772,85.0,6.0
1697588529.5487707,13.074548721313477,1.0,0.0602409653365612,0.5,1697588529.5487707,1697588545.3810568,83.0,5.0
1697588545.7119095,13.209147453308105,1.0,0.06666667014360428,0.5,1697588545.7119095,1697588561.837099,90.0,6.0
1697588562.2901573,15.293002128601074,1.0,0.0595238097012043,0.5,1697588562.2901573,1697588579.7491236,84.0,5.0
1697588580.129686,15.132872581481934,1.0,0.06818182021379471,0.5,1697588580.129686,1697588599.161103,88.0,6.0
1697588599.7086344,13.819923400878906,1.0,0.0714285746216774,0.5,1697588599.7086344,1697588615.9171183,84.0,6.0
1697588616.68962,13.695334434509277,1.0,0.060975611209869385,0.5,1697588616.68962,1697588635.3090994,82.0,5.0
1697588635.6689093,15.026837348937988,1.0,0.0714285746216774,0.5,1697588635.6689093,1697588651.9065247,84.0,6.0
1697588652.1753137,14.796675682067871,1.0,0.0595238097012043,0.5,1697588652.1753137,1697588670.5578215,84.0,5.0
1697588670.7718613,14.586198806762695,1.0,0.058139536529779434,0.5,1697588670.7718613,1697588687.0886557,86.0,5.0
1697588687.8219392,12.616646766662598,1.0,0.06172839552164078,0.5,1697588687.8219392,1697588704.545876,81.0,5.0
1697588704.8724046,15.790422439575195,1.0,0.07058823853731155,0.5,1697588704.8724046,1697588720.8314457,85.0,6.0
1697588721.4861243,13.867262840270996,1.0,0.06976744532585144,0.5,1697588721.4861243,1697588741.461227,86.0,6.0
1697588741.692216,12.393583297729492,1.0,0.058139536529779434,0.5,1697588741.692216,1697588760.815015,86.0,5.0
1697588761.0782142,14.964275360107422,1.0,0.0602409653365612,0.5,1697588761.0782142,1697588778.1187987,83.0,5.0
1697588778.3642483,14.301200866699219,1.0,0.06818182021379471,0.5,1697588778.3642483,1697588795.2859042,88.0,6.0
1697588796.037251,13.897400856018066,1.0,0.06329113990068436,0.5,1697588796.037251,1697588812.9468882,79.0,5.0
1697588813.667543,13.168037414550781,1.0,0.05376344174146652,0.5,1697588813.667543,1697588830.070899,93.0,5.0
1697588830.508145,12.772799491882324,1.0,0.07058823853731155,0.5,1697588830.508145,1697588847.9671214,85.0,6.0
1697588848.7588708,13.209494590759277,1.0,0.06976744532585144,0.5,1697588848.7588708,1697588866.7762141,86.0,6.0
1697588867.2795043,14.574687957763672,1.0,0.07228915393352509,0.5,1697588867.2795043,1697588886.2850566,83.0,6.0
1697588886.6488192,13.443502426147461,1.0,0.06896551698446274,0.5,1697588886.6488192,1697588902.6416757,87.0,6.0
1697588902.8140059,14.57117748260498,1.0,0.06896551698446274,0.5,1697588902.8140059,1697588919.7652779,87.0,6.0
1697588920.0604582,12.350762367248535,1.0,0.06976744532585144,0.5,1697588920.0604582,1697588937.3063571,86.0,6.0
1697588938.0153623,12.985713958740234,1.0,0.05882352963089943,0.5,1697588938.0153623,1697588953.8019414,85.0,5.0
1697588954.0580058,15.244168281555176,1.0,0.06818182021379471,0.5,1697588954.0580058,1697588974.131256,88.0,6.0
1697588974.4065788,13.671529769897461,1.0,0.05882352963089943,0.5,1697588974.4065788,1697588990.13269,85.0,5.0
1697588990.3927631,13.529702186584473,1.0,0.048192769289016724,0.5,1697588990.3927631,1697589008.3532476,83.0,4.0
1697589008.6932826,14.66191291809082,1.0,0.06818182021379471,0.5,1697589008.6932826,1697589026.0170794,88.0,6.0
1697589026.737613,13.871757507324219,1.0,0.06818182021379471,0.5,1697589026.737613,1697589045.769088,88.0,6.0
1697589046.173738,14.19513988494873,1.0,0.06976744532585144,0.5,1697589046.173738,1697589068.8575578,86.0,6.0
1697589069.39639,14.90468978881836,1.0,0.07407407462596893,0.5,1697589069.39639,1697589089.0546315,81.0,6.0
1697589089.5453482,17.436532974243164,1.0,0.06172839552164078,0.5,1697589089.5453482,1697589110.4210567,81.0,5.0
1697589110.825871,17.13314437866211,1.0,0.0714285746216774,0.5,1697589110.825871,1697589128.8610895,84.0,6.0
1697589129.543433,12.71297836303711,1.0,0.06521739065647125,0.5,1697589129.543433,1697589146.061985,92.0,6.0
1697589146.4342864,8.553406715393066,1.0,0.0595238097012043,0.5,1697589146.4342864,1697589165.9586716,84.0,5.0
1697589166.5789282,9.701632499694824,1.0,0.07058823853731155,0.5,1697589166.5789282,1697589187.297091,85.0,6.0
1697589187.7775393,11.651658058166504,1.0,0.06818182021379471,0.5,1697589187.7775393,1697589205.6290765,88.0,6.0
1697589206.5280423,15.482707023620605,1.0,0.06976744532585144,0.5,1697589206.5280423,1697589223.773089,86.0,6.0
1697589224.2833002,14.343680381774902,1.0,0.05882352963089943,0.5,1697589224.2833002,1697589241.5034275,85.0,5.0
1697589241.8569596,14.357650756835938,1.0,0.06451612710952759,0.5,1697589241.8569596,1697589261.2891085,93.0,6.0
1697589261.5431943,15.680076599121094,1.0,0.06666667014360428,0.5,1697589261.5431943,1697589280.2931027,90.0,6.0
1697589280.714165,16.89669418334961,1.0,0.0595238097012043,0.5,1697589280.714165,1697589298.1140187,84.0,5.0
1697589298.4516888,15.996532440185547,1.0,0.060975611209869385,0.5,1697589298.4516888,1697589314.9552658,82.0,5.0
1697589315.6359506,15.552152633666992,1.0,0.058139536529779434,0.5,1697589315.6359506,1697589333.8970878,86.0,5.0
1697589334.4130707,16.081356048583984,1.0,0.058139536529779434,0.5,1697589334.4130707,1697589351.4514358,86.0,5.0
1697589351.7792077,15.586292266845703,1.0,0.06521739065647125,0.5,1697589351.7792077,1697589368.1397376,92.0,6.0
1697589368.90969,14.30228328704834,1.0,0.07228915393352509,0.5,1697589368.90969,1697589386.6690917,83.0,6.0
1697589387.090638,15.836762428283691,1.0,0.06666667014360428,0.5,1697589387.090638,1697589403.318702,90.0,6.0
1697589403.8100445,14.48753547668457,1.0,0.06666667014360428,0.5,1697589403.8100445,1697589422.3087046,90.0,6.0
1697589422.5513635,16.074485778808594,1.0,0.06818182021379471,0.5,1697589422.5513635,1697589439.6592205,88.0,6.0
1697589440.1415038,16.13754653930664,1.0,0.056179776787757874,0.5,1697589440.1415038,1697589457.430377,89.0,5.0
1697589457.9274642,14.549558639526367,1.0,0.07407407462596893,0.5,1697589457.9274642,1697589477.5156872,81.0,6.0
1697589477.733238,16.404504776000977,1.0,0.060975611209869385,0.5,1697589477.733238,1697589493.6435022,82.0,5.0
1697589494.0106158,15.360197067260742,1.0,0.060975611209869385,0.5,1697589494.0106158,1697589510.677069,82.0,5.0
1697589510.9491239,15.262652397155762,1.0,0.07500000298023224,0.5,1697589510.9491239,1697589527.9841704,80.0,6.0
1697589528.4680505,15.002338409423828,1.0,0.060975611209869385,0.5,1697589528.4680505,1697589546.73187,82.0,5.0
1697589547.0403993,15.380672454833984,1.0,0.06976744532585144,0.5,1697589547.0403993,1697589563.879715,86.0,6.0
1697589564.3549511,15.133394241333008,1.0,0.06172839552164078,0.5,1697589564.3549511,1697589583.0553164,81.0,5.0
1697589583.3547063,14.985105514526367,1.0,0.07058823853731155,0.5,1697589583.3547063,1697589599.2371433,85.0,6.0
1697589599.7725909,14.058157920837402,1.0,0.06172839552164078,0.5,1697589599.7725909,1697589616.1331978,81.0,5.0
1697589616.376173,14.719350814819336,1.0,0.06818182021379471,0.5,1697589616.376173,1697589632.885053,88.0,6.0
1697589633.190189,14.272151947021484,1.0,0.0595238097012043,0.5,1697589633.190189,1697589653.08908,84.0,5.0
1697589653.445945,14.692078590393066,1.0,0.0602409653365612,0.5,1697589653.445945,1697589670.2577252,83.0,5.0
1697589670.6609595,16.077363967895508,1.0,0.0602409653365612,0.5,1697589670.6609595,1697589688.3255465,83.0,5.0
1697589688.592121,13.9931058883667,1.0,0.0602409653365612,0.5,1697589688.592121,1697589706.172207,83.0,5.0
1697589706.4214265,15.008009910583496,1.0,0.0602409653365612,0.5,1697589706.4214265,1697589723.9454017,83.0,5.0
1697589724.3848548,15.670869827270508,1.0,0.0625,0.5,1697589724.3848548,1697589740.6570845,80.0,5.0
1697589741.215536,14.992015838623047,1.0,0.05681818351149559,0.5,1697589741.215536,1697589756.9572484,88.0,5.0
1697589774.6407938,15.28532886505127,5.0,0.032407406717538834,0.48112523555755615,1697589774.6407938,1697589789.5570574,216.0,7.0
1697589789.907433,14.924528121948242,5.0,0.054054055362939835,0.47457900643348694,1697589789.907433,1697589819.6571178,222.0,12.0
1697589820.5135558,14.260392189025879,5.0,0.06726457178592682,0.47351372241973877,1697589820.5135558,1697589845.0570602,223.0,15.0
1697589845.4124491,14.98471736907959,5.0,0.06167401000857353,0.4693232476711273,1697589845.4124491,1697589874.9091682,227.0,14.0
1697589875.682147,14.956626892089844,5.0,0.06550218164920807,0.46726930141448975,1697589875.682147,1697589904.8331046,229.0,15.0
1697589934.992147,14.559520721435547,10.0,0.2235294133424759,0.3834824860095978,1697589934.992147,1697589958.8253496,340.0,76.0
1697589959.0553412,15.989831924438477,10.0,0.33836859464645386,0.3886610269546509,1697589959.0553412,1697589980.6315527,331.0,112.0
1697589982.3492723,18.771282196044922,10.0,0.06387665122747421,0.3318616449832916,1697589982.3492723,1697590021.1851914,454.0,29.0
1697590022.2326777,10.457249641418457,10.0,0.0647321417927742,0.33407655358314514,1697590022.2326777,1697590072.437085,448.0,29.0
1697590125.1051552,4.7798638343811035,3.0,0.8253968358039856,0.5,1697590125.1051552,1697590138.9130802,63.0,52.0
1697590139.2570784,5.909546852111816,3.0,0.5925925970077515,0.5,1697590139.2570784,1697590154.4866726,81.0,48.0
1697590155.2126846,16.651094436645508,3.0,0.07482992857694626,0.5,1697590155.2126846,1697590172.749069,147.0,11.0
1697590173.0631409,16.778182983398438,3.0,0.06382978707551956,0.5,1697590173.0631409,1697590198.393656,141.0,9.0
1697590199.2172565,17.113262176513672,3.0,0.062068965286016464,0.5,1697590199.2172565,1697590219.3770602,145.0,9.0
1697590219.8692358,17.50837516784668,3.0,0.0555555559694767,0.5,1697590219.8692358,1697590247.2846875,144.0,8.0
1697590259.5987508,17.97736358642578,2.0,0.3333333432674408,0.5,1697590259.5987508,1697590269.9450955,3.0,1.0
1697590280.741244,16.281116485595703,1.0,0.06818182021379471,0.5,1697590280.741244,1697590290.9371052,88.0,6.0
1697590291.2600698,15.170866012573242,1.0,0.06741572916507721,0.5,1697590291.2600698,1697590312.3531308,89.0,6.0
1697590312.555493,16.8791561126709,1.0,0.0714285746216774,0.5,1697590312.555493,1697590330.6251175,84.0,6.0
1697590330.8309197,17.951488494873047,1.0,0.04878048598766327,0.5,1697590330.8309197,1697590349.04668,82.0,4.0
1697590349.3971343,16.048433303833008,1.0,0.06593406945466995,0.5,1697590349.3971343,1697590368.8382833,91.0,6.0
1697590369.2799704,15.979715347290039,1.0,0.0625,0.5,1697590369.2799704,1697590385.738336,96.0,6.0
1697590406.0406382,18.172868728637695,1.0,0.06521739065647125,0.5,1697590406.0406382,1697590423.209088,92.0,6.0
1697590423.4510028,15.721745491027832,1.0,0.06666667014360428,0.5,1697590423.4510028,1697590441.4515488,90.0,6.0
1697590441.672113,17.09638023376465,1.0,0.06741572916507721,0.5,1697590441.672113,1697590460.2140489,89.0,6.0
1697590460.6803114,18.447378158569336,1.0,0.0731707289814949,0.5,1697590460.6803114,1697590477.3764515,82.0,6.0
1697590477.8793387,16.90292739868164,1.0,0.06521739065647125,0.5,1697590477.8793387,1697590495.9827127,92.0,6.0
1697590496.5000083,16.346132278442383,1.0,0.06122449040412903,0.5,1697590496.5000083,1697590516.7494457,98.0,6.0
1697590517.7170882,16.101478576660156,1.0,0.05376344174146652,0.5,1697590517.7170882,1697590537.3426142,93.0,5.0
1697590538.0828266,16.75763702392578,1.0,0.0625,0.5,1697590538.0828266,1697590558.1930602,96.0,6.0
1697590558.7912958,17.76083755493164,1.0,0.07058823853731155,0.5,1697590558.7912958,1697590577.1462853,85.0,6.0
1697590577.470354,15.092436790466309,1.0,0.06451612710952759,0.5,1697590577.470354,1697590595.161334,93.0,6.0
1697590595.7716491,15.863530158996582,1.0,0.06382978707551956,0.5,1697590595.7716491,1697590613.2330837,94.0,6.0
1697590613.7880285,17.005210876464844,1.0,0.0714285746216774,0.5,1697590613.7880285,1697590633.4290667,84.0,6.0
1697590633.7033486,17.987504959106445,1.0,0.0595238097012043,0.5,1697590633.7033486,1697590649.6032753,84.0,5.0
1697590649.8702116,16.405418395996094,1.0,0.06329113990068436,0.5,1697590649.8702116,1697590666.9377432,79.0,5.0
1697590667.1808898,15.132009506225586,1.0,0.060975611209869385,0.5,1697590667.1808898,1697590684.4290946,82.0,5.0
1697590684.9897945,16.23259162902832,1.0,0.06896551698446274,0.5,1697590684.9897945,1697590703.2863178,87.0,6.0
1697590703.944457,18.41153907775879,1.0,0.06976744532585144,0.5,1697590703.944457,1697590721.7050574,86.0,6.0
1697590722.0474174,15.845182418823242,1.0,0.06666667014360428,0.5,1697590722.0474174,1697590739.5290716,90.0,6.0
1697590739.8564005,14.971211433410645,1.0,0.06521739065647125,0.5,1697590739.8564005,1697590756.8890908,92.0,6.0
1697590757.2791715,15.647735595703125,1.0,0.06896551698446274,0.5,1697590757.2791715,1697590775.1092272,87.0,6.0
1697590775.3080559,16.65414047241211,1.0,0.05882352963089943,0.5,1697590775.3080559,1697590793.3816388,85.0,5.0
1697590794.1175609,16.485370635986328,1.0,0.07526881992816925,0.5,1697590794.1175609,1697590812.7401333,93.0,7.0
1697590812.9980142,18.661636352539062,1.0,0.07058823853731155,0.5,1697590812.9980142,1697590832.8783722,85.0,6.0
1697590833.142092,16.10784912109375,1.0,0.0625,0.5,1697590833.142092,1697590850.649085,96.0,6.0
1697590851.7405133,17.494461059570312,1.0,0.06896551698446274,0.5,1697590851.7405133,1697590872.9472249,87.0,6.0
1697590873.6146185,6.76384973526001,1.0,0.05681818351149559,0.5,1697590873.6146185,1697590893.5736656,88.0,5.0
1697590894.5451994,3.7329933643341064,1.0,0.3125,0.5,1697590894.5451994,1697590912.7611434,64.0,20.0
1697590914.2112978,4.638362884521484,1.0,0.4761904776096344,0.5,1697590914.2112978,1697590928.871643,63.0,30.0
1697590929.2011716,2.7962028980255127,1.0,0.35555556416511536,0.5,1697590929.2011716,1697590945.2944245,45.0,16.0
1697590945.6358342,2.0095813274383545,1.0,0.7692307829856873,0.5,1697590945.6358342,1697590959.5690854,26.0,20.0
1697590961.3473406,3.248364210128784,1.0,0.7105262875556946,0.5,1697590961.3473406,1697590973.6612308,38.0,27.0
1697590974.2931457,2.3942716121673584,1.0,0.8999999761581421,0.5,1697590974.2931457,1697590987.240716,30.0,27.0
1697590987.8843641,3.3310604095458984,1.0,0.8205128312110901,0.5,1697590987.8843641,1697591000.7931664,39.0,32.0
1697591001.0744624,4.5508646965026855,1.0,0.4333333373069763,0.5,1697591001.0744624,1697591015.1377232,60.0,26.0
1697591015.4108438,4.747304916381836,1.0,0.1975308656692505,0.5,1697591015.4108438,1697591033.1050944,81.0,16.0
1697591054.17169,15.345969200134277,9.0,0.4464285671710968,0.47245559096336365,1697591054.17169,1697591069.3548303,224.0,100.0
1697591069.6521149,15.915106773376465,9.0,0.05882352963089943,0.35759925842285156,1697591069.6521149,1697591095.6651359,391.0,23.0
1697591096.5519176,16.90932273864746,9.0,0.05707196146249771,0.35223498940467834,1697591096.5519176,1697591139.3093965,403.0,23.0
1697591140.292835,18.896432876586914,9.0,0.05089058354496956,0.3566882014274597,1697591140.292835,1697591185.221949,393.0,20.0
1697591219.1128123,18.293542861938477,2.0,0.0,0.5,1697591219.1128123,1697591241.1971066,92.0,0.0
1697591241.4031758,18.58365249633789,2.0,0.07017543911933899,0.5,1697591241.4031758,1697591259.0530977,114.0,8.0
1697591259.4264286,18.329011917114258,2.0,0.0535714291036129,0.5,1697591259.4264286,1697591281.2497544,112.0,6.0
1697591281.4880064,17.571277618408203,2.0,0.07920791953802109,0.5,1697591281.4880064,1697591292.3011074,101.0,8.0
1697591292.9977262,19.59300994873047,2.0,0.07000000029802322,0.5,1697591292.9977262,1697591312.1372044,100.0,7.0
1697591313.204778,18.149316787719727,2.0,0.07000000029802322,0.5,1697591313.204778,1697591335.1890776,100.0,7.0
1697591335.5434945,17.664716720581055,2.0,0.059405941516160965,0.5,1697591335.5434945,1697591354.6210713,101.0,6.0
1697591376.3403068,18.743024826049805,1.0,0.06818182021379471,0.5,1697591376.3403068,1697591392.7730868,88.0,6.0
1697591393.143918,19.086196899414062,1.0,0.07228915393352509,0.5,1697591393.143918,1697591410.3291125,83.0,6.0
1697591410.6573837,19.22421646118164,1.0,0.07058823853731155,0.5,1697591410.6573837,1697591426.1586661,85.0,6.0
1697591426.5733662,18.341276168823242,1.0,0.0714285746216774,0.5,1697591426.5733662,1697591443.9658315,84.0,6.0
1697591444.5244544,18.92670440673828,1.0,0.056179776787757874,0.5,1697591444.5244544,1697591461.537454,89.0,5.0
1697591462.5892134,17.739456176757812,1.0,0.06451612710952759,0.5,1697591462.5892134,1697591480.1771252,93.0,6.0
1697591480.888007,18.28719711303711,1.0,0.06593406945466995,0.5,1697591480.888007,1697591500.8473265,91.0,6.0
1697591501.3039043,18.884960174560547,1.0,0.0595238097012043,0.5,1697591501.3039043,1697591518.5133665,84.0,5.0
1697591519.1569817,19.326568603515625,1.0,0.06741572916507721,0.5,1697591519.1569817,1697591536.8010857,89.0,6.0
1697591538.245365,18.09489631652832,1.0,0.0555555559694767,0.5,1697591538.245365,1697591556.5930805,90.0,5.0
1697591557.121025,18.52179527282715,1.0,0.06521739065647125,0.5,1697591557.121025,1697591573.3721497,92.0,6.0
1697591573.9229317,18.992225646972656,1.0,0.06521739065647125,0.5,1697591573.9229317,1697591589.982134,92.0,6.0
1697591590.4285793,17.778003692626953,1.0,0.06451612710952759,0.5,1697591590.4285793,1697591609.497087,93.0,6.0
1697591610.2034256,18.290929794311523,1.0,0.06818182021379471,0.5,1697591610.2034256,1697591627.4250753,88.0,6.0
1697591627.8256948,17.830303192138672,1.0,0.07058823853731155,0.5,1697591627.8256948,1697591644.987489,85.0,6.0
1697591645.208316,18.111003875732422,1.0,0.05494505539536476,0.5,1697591645.208316,1697591662.8771327,91.0,5.0
1697591663.374971,17.251041412353516,1.0,0.0731707289814949,0.5,1697591663.374971,1697591684.1273415,82.0,6.0
1697591684.467593,18.080442428588867,1.0,0.060975611209869385,0.5,1697591684.467593,1697591700.3410985,82.0,5.0
1697591701.10489,17.373992919921875,1.0,0.05263157933950424,0.5,1697591701.10489,1697591718.7174222,95.0,5.0
1697591719.199778,18.488426208496094,1.0,0.06521739065647125,0.5,1697591719.199778,1697591738.455067,92.0,6.0
1697591738.746199,17.01798439025879,1.0,0.06818182021379471,0.5,1697591738.746199,1697591753.965392,88.0,6.0
1697591754.1770756,18.862119674682617,1.0,0.06521739065647125,0.5,1697591754.1770756,1697591770.4530838,92.0,6.0
1697591770.8483553,17.387123107910156,1.0,0.0731707289814949,0.5,1697591770.8483553,1697591789.5978622,82.0,6.0
1697591789.97444,17.38266944885254,1.0,0.06521739065647125,0.5,1697591789.97444,1697591807.6932383,92.0,6.0
1697591808.3811374,18.312807083129883,1.0,0.07058823853731155,0.5,1697591808.3811374,1697591825.9644594,85.0,6.0
1697591826.250235,11.432621002197266,1.0,0.06818182021379471,0.5,1697591826.250235,1697591843.5690982,88.0,6.0
1697591843.842742,3.762094020843506,1.0,0.517241358757019,0.5,1697591843.842742,1697591860.0571163,58.0,30.0
