,load,alloc,reward,sigma,event_start_time,event_end_time,num_events,num_successes
1697588941.2556834,13.99804401397705,3.0,0.06756756454706192,0.5,1697588941.2556834,1697588962.1871796,148.0,10.0
1697588997.6108785,12.512152671813965,1.0,0.0941176488995552,0.5,1697588997.6108785,1697589007.6810882,85.0,8.0
1697589008.0279474,12.580248832702637,1.0,0.07228915393352509,0.5,1697589008.0279474,1697589025.9131262,83.0,6.0
1697589026.731416,15.109758377075195,1.0,0.07228915393352509,0.5,1697589026.731416,1697589043.9388382,83.0,6.0
1697589044.4219918,17.04421615600586,1.0,0.0595238097012043,0.5,1697589044.4219918,1697589065.308842,84.0,5.0
1697589065.6184497,14.815340042114258,1.0,0.07058823853731155,0.5,1697589065.6184497,1697589083.1003294,85.0,6.0
1697589083.4366715,16.695356369018555,1.0,0.0602409653365612,0.5,1697589083.4366715,1697589101.4656363,83.0,5.0
1697589101.6963327,16.460628509521484,1.0,0.05882352963089943,0.5,1697589101.6963327,1697589118.0383582,85.0,5.0
1697589134.4174314,13.088288307189941,3.0,0.043795619159936905,0.5,1697589134.4174314,1697589147.8645675,137.0,6.0
1697589148.509325,12.023887634277344,3.0,0.062068965286016464,0.5,1697589148.509325,1697589169.7171087,145.0,9.0
1697589170.697076,12.945234298706055,3.0,0.06122449040412903,0.5,1697589170.697076,1697589194.1806223,147.0,9.0
1697589194.8273094,9.557707786560059,3.0,0.06428571790456772,0.5,1697589194.8273094,1697589216.4852216,140.0,9.0
1697589216.9407902,8.955004692077637,3.0,0.07586207240819931,0.5,1697589216.9407902,1697589238.6046543,145.0,11.0
1697589238.8463774,11.632506370544434,3.0,0.0625,0.5,1697589238.8463774,1697589260.853672,144.0,9.0
1697589261.2409081,11.352165222167969,3.0,0.05517241358757019,0.5,1697589261.2409081,1697589277.273092,145.0,8.0
1697589298.4883018,12.430526733398438,1.0,0.0,0.5,1697589298.4883018,1697589316.830244,67.0,0.0
